FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
36,30.0,79.75,56,50,9,50,7,2,0,0,56,68,24,68,24,0,0,0,605,34,88,34,70,17,1,0,22,83,9,83,9,0,0,0
37,30.0,80.0,48,53,6,53,4,2,0,0,27,78,14,78,14,0,0,0,622,44,78,44,60,17,0,1,6,88,4,88,4,0,0,0
38,30.0,80.25,53,50,9,50,7,2,0,0,93,70,22,70,20,2,0,0,666,41,81,41,63,17,0,1,13,85,7,85,7,0,0,0
39,30.0,80.5,58,52,7,52,5,2,0,0,103,69,23,69,19,4,0,0,681,40,82,40,65,16,0,1,14,84,8,84,8,0,0,0
40,30.25,78.0,22,52,7,52,7,0,0,0,58,72,20,72,19,1,0,0,1158,41,81,41,47,32,2,0,22,89,3,89,2,1,0,0
41,30.25,78.25,41,55,4,55,2,2,0,0,54,80,12,80,10,2,0,0,930,54,68,54,39,27,2,0,23,89,3,89,2,1,0,0
42,30.25,78.5,61,54,5,54,2,3,0,0,57,77,15,77,14,1,0,0,472,54,68,54,55,13,0,0,21,88,4,88,3,1,0,0
43,30.25,78.75,61,51,8,51,4,4,0,0,82,77,15,77,12,3,0,0,797,45,77,45,44,33,0,0,17,86,6,86,6,0,0,0
44,30.25,79.0,59,54,5,54,2,3,0,0,94,80,12,80,7,5,0,0,997,59,63,59,31,29,3,0,3,89,3,89,3,0,0,0
45,30.25,79.25,67,47,12,47,8,4,0,0,168,70,22,70,14,8,0,0,1062,39,83,39,50,31,1,1,22,86,6,86,6,0,0,0
46,30.25,79.5,128,47,12,47,7,5,0,0,236,65,27,65,18,9,0,0,968,40,82,40,47,33,1,1,33,86,6,86,4,2,0,0
47,30.25,79.75,126,48,11,48,5,6,0,0,108,70,22,70,19,3,0,0,867,48,74,48,41,31,2,0,9,88,4,88,4,0,0,0
48,30.25,80.0,101,47,12,47,9,3,0,0,49,70,22,70,22,0,0,0,725,37,85,37,59,24,1,1,8,85,7,85,7,0,0,0
49,30.25,80.25,89,46,13,46,10,3,0,0,71,66,26,66,26,0,0,0,660,40,82,40,63,18,0,1,8,85,7,85,7,0,0,0
50,30.25,80.5,63,47,12,47,10,2,0,0,83,69,23,69,23,0,0,0,658,41,81,41,64,16,0,1,11,84,8,84,8,0,0,0
51,30.25,80.75,54,52,7,52,5,2,0,0,93,70,22,70,19,3,0,0,639,44,78,44,61,16,0,1,13,84,8,84,8,0,0,0
52,30.25,81.0,50,54,5,54,3,2,0,0,103,71,21,71,18,3,0,0,626,53,69,53,53,15,0,1,13,85,7,85,7,0,0,0
53,30.5,78.0,32,50,9,50,9,0,0,0,125,63,29,63,26,3,0,0,516,53,69,53,54,14,1,0,6,88,4,88,4,0,0,0
54,30.5,78.25,82,51,8,51,5,3,0,0,169,62,30,62,25,5,0,0,642,47,75,47,56,18,1,0,27,88,4,88,2,2,0,0
55,30.5,78.5,108,49,10,49,6,4,0,0,158,69,23,69,17,6,0,0,541,59,63,59,44,19,0,0,28,87,5,87,5,0,0,0
56,30.5,78.75,85,46,13,46,10,3,0,0,241,62,30,62,21,9,0,0,911,33,89,33,54,35,0,0,16,85,7,85,7,0,0,0
57,30.5,79.0,68,48,11,48,9,2,0,0,260,67,25,67,16,9,0,0,1158,40,82,40,43,37,2,0,35,85,7,85,6,1,0,0
58,30.5,79.25,119,47,12,47,8,4,0,0,279,65,27,65,18,9,0,0,1021,39,83,39,49,32,1,1,34,87,5,87,3,2,0,0
59,30.5,79.5,184,48,11,48,4,6,1,0,327,66,26,66,14,11,1,0,839,45,77,45,50,25,2,0,38,88,4,88,2,2,0,0
60,30.5,79.75,146,49,10,49,4,6,0,0,219,65,27,65,19,8,0,0,904,40,82,40,50,30,2,0,26,87,5,87,5,0,0,0
61,30.5,80.0,145,48,11,48,5,6,0,0,143,64,28,64,24,4,0,0,815,41,81,41,57,21,3,0,14,86,6,86,6,0,0,0
62,30.5,80.25,143,47,12,47,6,6,0,0,95,63,29,63,28,1,0,0,743,38,84,38,63,19,1,1,11,85,7,85,7,0,0,0
63,30.75,77.75,121,52,7,52,4,2,1,0,180,69,23,69,16,7,0,0,625,59,63,59,37,26,0,0,52,84,8,84,6,2,0,0
64,30.75,78.0,104,47,12,47,8,4,0,0,183,62,30,62,23,7,0,0,443,59,63,59,46,17,0,0,47,83,9,83,7,2,0,0
65,30.75,78.25,116,49,10,49,6,4,0,0,107,75,17,75,12,5,0,0,609,57,65,57,43,21,1,0,36,87,5,87,5,0,0,0
66,30.75,78.5,130,48,11,48,7,4,0,0,224,65,27,65,18,9,0,0,586,55,67,55,44,23,0,0,26,87,5,87,5,0,0,0
67,30.75,78.75,108,49,10,49,7,3,0,0,287,62,30,62,21,9,0,0,672,43,79,43,54,25,0,0,10,86,6,86,6,0,0,0
68,30.75,79.0,97,45,14,45,11,3,0,0,278,59,33,59,24,9,0,0,933,30,92,30,54,37,1,0,24,86,6,86,6,0,0,0
69,30.75,79.25,146,46,13,46,7,6,0,0,298,63,29,63,19,10,0,0,956,32,90,32,55,33,2,0,36,85,7,85,5,2,0,0
70,30.75,79.5,163,47,12,47,5,7,0,0,308,64,28,64,18,9,1,0,895,40,82,40,52,28,2,0,37,86,6,86,4,2,0,0
71,30.75,79.75,152,48,11,48,5,6,0,0,263,65,27,65,18,9,0,0,908,38,84,38,52,30,2,0,31,87,5,87,3,2,0,0
72,30.75,80.0,162,49,10,49,3,7,0,0,198,67,25,67,20,5,0,0,851,41,81,41,53,26,2,0,22,87,5,87,5,0,0,0
73,31.0,78.0,119,45,14,45,10,4,0,0,209,64,28,64,22,6,0,0,548,54,68,54,48,19,1,0,7,89,3,89,3,0,0,0
74,31.0,78.25,125,47,12,47,6,6,0,0,191,63,29,63,23,6,0,0,612,38,84,38,61,23,0,0,11,87,5,87,5,0,0,0
75,31.0,78.5,119,49,10,49,6,4,0,0,247,61,31,61,22,9,0,0,623,42,80,42,57,23,0,0,16,87,5,87,5,0,0,0
76,31.0,78.75,113,49,10,49,7,3,0,0,256,63,29,63,20,9,0,0,685,41,81,41,54,27,0,0,13,86,6,86,6,0,0,0
77,31.0,79.0,108,46,13,46,10,3,0,0,296,57,35,57,25,10,0,0,802,31,91,31,63,28,0,0,16,86,6,86,6,0,0,0
78,31.0,79.25,130,44,15,44,9,6,0,0,294,59,33,59,24,9,0,0,953,31,91,31,56,34,1,0,33,85,7,85,5,2,0,0
79,31.0,79.5,145,46,13,46,7,6,0,0,294,63,29,63,19,10,0,0,952,33,89,33,56,31,2,0,36,86,6,86,4,2,0,0
80,31.0,79.75,157,47,12,47,5,7,0,0,299,63,29,63,19,10,0,0,914,36,86,36,54,30,2,0,36,86,6,86,4,2,0,0
81,31.25,78.25,168,39,20,39,13,7,0,0,331,52,40,52,27,13,0,0,303,56,66,56,59,7,0,0,31,87,5,87,4,1,0,0
82,31.25,79.0,125,46,13,46,10,3,0,0,299,56,36,56,26,10,0,0,740,32,90,32,63,27,0,0,19,86,6,86,6,0,0,0
