FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
36,30.0,79.75,51,45,14,45,13,1,0,0,248,59,33,59,21,12,0,0,1734,22,100,22,36,63,0,1,120,79,13,79,10,3,0,0
37,30.0,80.0,61,48,11,48,10,1,0,0,289,58,34,58,23,11,0,0,2634,20,102,20,23,68,11,0,257,78,14,78,8,4,2,0
38,30.0,80.25,50,46,13,46,12,1,0,0,201,58,34,58,27,7,0,0,1666,19,103,19,38,63,2,0,136,76,16,76,11,5,0,0
39,30.0,80.5,49,47,12,47,10,2,0,0,198,56,36,56,30,6,0,0,1417,20,102,20,42,58,2,0,112,77,15,77,11,4,0,0
40,30.25,78.0,25,54,5,54,3,2,0,0,157,76,16,76,9,7,0,0,1180,38,84,38,41,41,2,0,52,86,6,86,5,1,0,0
41,30.25,78.25,20,54,5,54,4,1,0,0,63,75,17,75,16,1,0,0,394,69,53,69,33,20,0,0,27,89,3,89,2,1,0,0
42,30.25,78.5,68,50,9,50,7,2,0,0,325,62,30,62,22,7,1,0,626,59,63,59,44,18,1,0,39,89,3,89,2,1,0,0
43,30.25,78.75,81,48,11,48,9,2,0,0,314,63,29,63,14,15,0,0,970,49,73,49,41,30,2,0,168,87,5,87,2,1,2,0
44,30.25,79.0,125,53,6,53,1,5,0,0,429,64,28,64,17,10,1,0,311,63,59,63,50,9,0,0,13,89,3,89,3,0,0,0
45,30.25,79.25,122,45,14,45,10,4,0,0,385,57,35,57,21,13,1,0,369,51,71,51,62,8,1,0,17,88,4,88,4,0,0,0
46,30.25,79.5,117,41,18,41,15,3,0,0,299,52,40,52,29,11,0,0,460,37,85,37,76,8,1,0,83,87,5,87,2,3,0,0
47,30.25,79.75,84,39,20,39,18,2,0,0,290,52,40,52,29,11,0,0,1709,16,106,16,40,64,2,0,202,79,13,79,8,3,2,0
48,30.25,80.0,59,47,12,47,11,1,0,0,281,54,38,54,28,10,0,0,2512,20,102,20,22,71,9,0,241,78,14,78,8,4,2,0
49,30.25,80.25,55,46,13,46,12,1,0,0,255,56,36,56,27,9,0,0,2233,19,103,19,27,69,7,0,211,76,16,76,10,4,2,0
50,30.25,80.5,54,44,15,44,14,1,0,0,224,56,36,56,28,8,0,0,1797,19,103,19,34,67,2,0,154,76,16,76,12,4,0,0
51,30.25,80.75,53,46,13,46,12,1,0,0,212,58,34,58,26,8,0,0,1741,19,103,19,37,64,2,0,146,76,16,76,12,4,0,0
52,30.25,81.0,50,47,12,47,11,1,0,0,193,60,32,60,23,9,0,0,1698,20,102,20,37,62,3,0,137,76,16,76,11,5,0,0
53,30.5,78.0,29,51,8,51,7,1,0,0,254,68,24,68,15,9,0,0,916,42,80,42,42,37,1,0,66,84,8,84,6,2,0,0
54,30.5,78.25,50,52,7,52,5,2,0,0,166,66,26,66,19,7,0,0,908,45,77,45,38,38,1,0,86,85,7,85,5,2,0,0
55,30.5,78.5,57,49,10,49,7,3,0,0,161,67,25,67,19,6,0,0,946,42,80,42,37,42,1,0,61,85,7,85,5,2,0,0
56,30.5,78.75,96,43,16,43,12,4,0,0,355,56,36,56,23,13,0,0,969,37,85,37,46,38,1,0,141,87,5,87,2,2,1,0
57,30.5,79.0,111,44,15,44,11,4,0,0,358,57,35,57,22,13,0,0,594,37,85,37,62,22,1,0,83,86,6,86,3,3,0,0
58,30.5,79.25,113,41,18,41,15,3,0,0,298,51,41,51,33,8,0,0,410,55,67,55,59,7,0,1,47,87,5,87,3,2,0,0
59,30.5,79.5,114,43,16,43,13,3,0,0,233,56,36,56,27,9,0,0,315,45,77,45,69,8,0,0,101,87,5,87,2,3,0,0
60,30.5,79.75,106,39,20,39,17,3,0,0,298,49,43,49,33,10,0,0,1168,17,105,17,55,50,0,0,162,79,13,79,10,1,2,0
61,30.5,80.0,87,40,19,40,17,2,0,0,281,52,40,52,31,9,0,0,1814,17,105,17,34,69,2,0,220,78,14,78,9,3,2,0
62,30.5,80.25,56,45,14,45,13,1,0,0,235,55,37,55,27,10,0,0,2086,19,103,19,29,68,6,0,187,76,16,76,10,5,1,0
63,30.75,77.75,80,44,15,44,13,2,0,0,238,69,23,69,14,9,0,0,926,51,71,51,38,31,2,0,147,87,5,87,3,0,2,0
64,30.75,78.0,105,44,15,44,11,4,0,0,244,61,31,61,21,10,0,0,738,51,71,51,46,23,2,0,117,85,7,85,5,1,1,0
65,30.75,78.25,115,48,11,48,7,4,0,0,288,68,24,68,10,14,0,0,1435,45,77,45,36,33,8,0,205,85,7,85,3,2,2,0
66,30.75,78.5,105,46,13,46,9,4,0,0,323,68,24,68,13,10,1,0,1503,40,82,40,27,48,7,0,84,85,7,85,5,2,0,0
67,30.75,78.75,89,47,12,47,9,3,0,0,291,66,26,66,15,11,0,0,1102,41,81,41,38,41,2,0,165,86,6,86,3,1,2,0
68,30.75,79.0,101,39,20,39,18,2,0,0,281,55,37,55,28,9,0,0,727,29,93,29,69,24,0,0,135,86,6,86,3,1,2,0
69,30.75,79.25,115,41,18,41,15,3,0,0,263,55,37,55,28,9,0,0,363,42,80,42,75,5,0,0,92,87,5,87,2,3,0,0
70,30.75,79.5,117,42,17,42,14,3,0,0,251,55,37,55,28,9,0,0,318,51,71,51,63,8,0,0,97,87,5,87,2,3,0,0
71,30.75,79.75,115,39,20,39,17,3,0,0,268,51,41,51,32,9,0,0,728,20,102,20,71,30,1,0,114,82,10,82,7,3,0,0
72,30.75,80.0,92,39,20,39,18,2,0,0,299,48,44,48,34,10,0,0,1435,17,105,17,44,61,0,0,188,79,13,79,8,3,2,0
73,31.0,78.0,138,40,19,40,15,4,0,0,108,67,25,67,23,2,0,0,476,47,75,47,59,16,0,0,141,80,12,80,7,5,0,0
74,31.0,78.25,135,41,18,41,13,5,0,0,179,60,32,60,27,5,0,0,774,28,94,28,63,31,0,0,100,81,11,81,7,4,0,0
75,31.0,78.5,96,47,12,47,9,3,0,0,293,65,27,65,16,11,0,0,1220,37,85,37,36,46,3,0,135,84,8,84,5,1,2,0
76,31.0,78.75,92,47,12,47,9,3,0,0,289,66,26,66,14,12,0,0,1176,39,83,39,34,46,3,0,159,84,8,84,5,1,2,0
77,31.0,79.0,99,40,19,40,17,2,0,0,276,55,37,55,28,9,0,0,800,29,93,29,64,29,0,0,147,86,6,86,3,1,2,0
78,31.0,79.25,108,39,20,39,17,3,0,0,268,49,43,49,35,8,0,0,491,35,87,35,75,11,1,0,95,87,5,87,2,3,0,0
79,31.0,79.5,115,41,18,41,15,3,0,0,260,55,37,55,28,9,0,0,369,43,79,43,74,5,0,0,94,87,5,87,2,3,0,0
80,31.0,79.75,118,39,20,39,17,3,0,0,259,52,40,52,31,9,0,0,552,23,99,23,80,19,0,0,109,85,7,85,4,3,0,0
81,31.25,78.25,140,38,21,38,17,4,0,0,187,50,42,50,37,5,0,0,406,50,72,50,60,12,0,0,149,79,13,79,8,5,0,0
82,31.25,79.0,94,39,20,39,19,1,0,0,268,59,33,59,24,9,0,0,936,29,93,29,59,34,0,0,137,86,6,86,3,1,2,0
