FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
28,30.0,77.75,97,48,11,48,9,2,0,0,142,75,17,75,14,2,1,0,1483,42,80,42,51,21,4,4,151,85,7,85,5,0,2,0
29,30.0,78.0,87,49,10,49,7,3,0,0,55,80,12,80,12,0,0,0,1825,41,81,41,45,24,7,5,64,87,5,87,3,2,0,0
30,30.0,78.25,31,50,9,50,8,1,0,0,40,72,20,72,20,0,0,0,1903,29,93,29,41,43,7,2,90,83,9,83,7,2,0,0
31,30.0,78.5,7,56,3,56,3,0,0,0,72,78,14,78,12,2,0,0,1288,36,86,36,46,36,4,0,73,84,8,84,6,2,0,0
32,30.0,78.75,6,56,3,56,3,0,0,0,83,69,23,69,21,2,0,0,1167,36,86,36,45,38,3,0,67,82,10,82,8,2,0,0
33,30.0,79.0,51,45,14,45,14,0,0,0,188,52,40,52,34,6,0,0,1076,31,91,31,56,33,2,0,169,81,11,81,8,1,2,0
34,30.0,79.25,94,43,16,43,13,3,0,0,243,43,49,43,44,5,0,0,1220,28,94,28,49,44,1,0,193,82,10,82,7,1,2,0
35,30.0,79.5,108,41,18,41,13,5,0,0,145,53,39,53,37,2,0,0,704,28,94,28,72,22,0,0,110,82,10,82,8,2,0,0
36,30.0,79.75,73,41,18,41,16,2,0,0,143,46,46,46,45,1,0,0,401,30,92,30,84,8,0,0,37,83,9,83,9,0,0,0
37,30.0,80.0,68,42,17,42,16,1,0,0,225,45,47,45,43,4,0,0,425,30,92,30,82,10,0,0,24,84,8,84,8,0,0,0
38,30.0,80.25,79,45,14,45,10,4,0,0,201,48,44,48,39,5,0,0,548,40,82,40,61,21,0,0,24,83,9,83,9,0,0,0
39,30.0,80.5,83,45,14,45,10,4,0,0,204,47,45,47,40,5,0,0,553,41,81,41,59,22,0,0,26,83,9,83,9,0,0,0
40,30.25,78.0,104,48,11,48,5,6,0,0,43,77,15,77,14,1,0,0,2206,26,96,26,33,53,7,3,89,82,10,82,8,2,0,0
41,30.25,78.25,71,43,16,43,15,1,0,0,78,70,22,70,20,2,0,0,1416,33,89,33,48,36,4,1,118,84,8,84,6,0,2,0
42,30.25,78.5,22,49,10,49,10,0,0,0,70,70,22,70,22,0,0,0,698,40,82,40,60,21,1,0,67,83,9,83,7,2,0,0
43,30.25,78.75,21,48,11,48,11,0,0,0,136,53,39,53,39,0,0,0,1027,27,95,27,52,42,1,0,86,83,9,83,7,2,0,0
44,30.25,79.0,43,48,11,48,11,0,0,0,216,55,37,55,29,8,0,0,1090,39,83,39,47,32,4,0,188,85,7,85,4,1,2,0
45,30.25,79.25,67,39,20,39,20,0,0,0,298,41,51,41,41,10,0,0,1413,27,95,27,44,48,3,0,191,82,10,82,7,1,2,0
46,30.25,79.5,118,40,19,40,15,4,0,0,272,41,51,41,43,8,0,0,1150,29,93,29,47,45,1,0,107,82,10,82,7,3,0,0
47,30.25,79.75,94,38,21,38,17,4,0,0,229,36,56,36,51,5,0,0,592,35,87,35,67,20,0,0,44,80,12,80,12,0,0,0
48,30.25,80.0,90,43,16,43,15,1,0,0,268,40,52,40,43,9,0,0,512,27,95,27,76,19,0,0,26,82,10,82,10,0,0,0
49,30.25,80.25,87,43,16,43,13,3,0,0,246,45,47,45,38,9,0,0,494,32,90,32,71,19,0,0,25,82,10,82,10,0,0,0
50,30.25,80.5,85,44,15,44,11,4,0,0,223,47,45,47,38,7,0,0,526,38,84,38,65,19,0,0,24,83,9,83,9,0,0,0
51,30.25,80.75,79,45,14,45,10,4,0,0,207,48,44,48,38,6,0,0,531,46,76,46,56,20,0,0,22,83,9,83,9,0,0,0
52,30.25,81.0,80,47,12,47,9,3,0,0,195,51,41,51,35,6,0,0,609,49,73,49,46,27,0,0,22,83,9,83,9,0,0,0
53,30.5,78.0,208,46,13,46,7,6,0,0,50,70,22,70,21,1,0,0,1480,29,93,29,52,32,9,0,45,83,9,83,7,2,0,0
54,30.5,78.25,124,43,16,43,11,5,0,0,244,51,41,51,34,7,0,0,921,32,90,32,60,28,2,0,137,81,11,81,8,1,2,0
55,30.5,78.5,105,45,14,45,10,4,0,0,245,53,39,53,31,8,0,0,752,42,80,42,57,21,2,0,159,82,10,82,8,0,2,0
56,30.5,78.75,111,42,17,42,14,3,0,0,323,38,54,38,45,9,0,0,1130,24,98,24,52,45,1,0,137,81,11,81,9,0,2,0
57,30.5,79.0,184,42,17,42,10,7,0,0,441,43,49,43,33,16,0,0,1601,32,90,32,39,44,7,0,183,83,9,83,7,0,2,0
58,30.5,79.25,131,36,23,36,19,4,0,0,336,35,57,35,47,10,0,0,1359,33,89,33,44,40,5,0,137,82,10,82,7,1,2,0
59,30.5,79.5,188,40,19,40,15,4,0,0,274,44,48,44,39,9,0,0,752,36,86,36,54,32,0,0,96,82,10,82,6,4,0,0
60,30.5,79.75,166,37,22,37,17,5,0,0,319,29,63,29,56,7,0,0,1024,31,91,31,47,44,0,0,73,80,12,80,9,3,0,0
61,30.5,80.0,121,41,18,41,14,4,0,0,251,39,53,39,46,7,0,0,740,29,93,29,65,28,0,0,40,81,11,81,11,0,0,0
62,30.5,80.25,100,42,17,42,14,3,0,0,213,39,53,39,49,4,0,0,548,28,94,28,74,20,0,0,29,81,11,81,11,0,0,0
63,30.75,77.75,84,48,11,48,8,3,0,0,122,59,33,59,33,0,0,0,1307,38,84,38,37,43,3,1,175,85,7,85,3,3,1,0
64,30.75,78.0,110,45,14,45,8,6,0,0,135,54,38,54,36,2,0,0,1186,26,96,26,55,38,3,0,124,82,10,82,7,3,0,0
65,30.75,78.25,73,49,10,49,7,3,0,0,244,59,33,59,25,8,0,0,1084,52,70,52,35,31,4,0,149,83,9,83,7,0,2,0
66,30.75,78.5,96,48,11,48,7,4,0,0,274,50,42,50,34,8,0,0,853,37,85,37,57,26,2,0,162,79,13,79,11,0,2,0
67,30.75,78.75,106,43,16,43,12,4,0,0,332,44,48,44,38,10,0,0,812,26,96,26,65,31,0,0,162,78,14,78,11,1,2,0
68,30.75,79.0,145,40,19,40,15,4,0,0,370,37,55,37,46,9,0,0,1219,26,96,26,51,44,1,0,163,79,13,79,11,0,2,0
69,30.75,79.25,176,37,22,37,17,5,0,0,315,35,57,35,50,7,0,0,1065,28,94,28,52,42,0,0,110,82,10,82,7,3,0,0
70,30.75,79.5,179,37,22,37,17,5,0,0,290,38,54,38,46,8,0,0,921,31,91,31,50,41,0,0,100,82,10,82,6,4,0,0
71,30.75,79.75,170,37,22,37,17,5,0,0,308,29,63,29,56,7,0,0,1001,31,91,31,49,42,0,0,94,80,12,80,9,3,0,0
72,30.75,80.0,162,37,22,37,18,4,0,0,302,30,62,30,54,8,0,0,918,28,94,28,54,40,0,0,62,81,11,81,9,2,0,0
73,31.0,78.0,61,45,14,45,13,1,0,0,143,49,43,49,42,1,0,0,786,38,84,38,57,27,0,0,171,76,16,76,13,1,2,0
74,31.0,78.25,84,48,11,48,7,4,0,0,277,41,51,41,43,8,0,0,924,35,87,35,57,29,1,0,175,76,16,76,14,0,2,0
75,31.0,78.5,90,48,11,48,7,4,0,0,292,46,46,46,36,10,0,0,794,29,93,29,64,28,1,0,169,77,15,77,12,1,2,0
76,31.0,78.75,95,48,11,48,7,4,0,0,321,45,47,45,38,9,0,0,810,25,97,25,67,30,0,0,165,77,15,77,12,1,2,0
77,31.0,79.0,127,39,20,39,16,4,0,0,341,36,56,36,48,8,0,0,966,26,96,26,64,32,0,0,145,77,15,77,12,1,2,0
78,31.0,79.25,157,37,22,37,17,5,0,0,332,36,56,36,48,8,0,0,1161,25,97,25,47,48,2,0,121,79,13,79,10,3,0,0
79,31.0,79.5,172,37,22,37,17,5,0,0,311,36,56,36,49,7,0,0,1076,29,93,29,49,44,0,0,107,82,10,82,7,3,0,0
80,31.0,79.75,176,37,22,37,17,5,0,0,296,37,55,37,48,7,0,0,977,31,91,31,49,42,0,0,101,82,10,82,7,3,0,0
81,31.25,78.25,84,43,16,43,13,3,0,0,243,60,32,60,23,9,0,0,138,70,52,70,50,2,0,0,189,73,19,73,16,1,2,0
82,31.25,79.0,137,39,20,39,15,5,0,0,335,35,57,35,49,8,0,0,848,25,97,25,65,32,0,0,145,77,15,77,13,0,2,0
