FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
35,30.0,79.5,152,27,32,27,28,4,0,0,96,54,38,54,37,1,0,0,1206,26,96,26,52,40,4,0,30,77,15,77,15,0,0,0
36,30.0,79.75,103,38,21,38,17,4,0,0,132,65,27,65,24,3,0,0,1390,24,98,24,53,40,5,0,38,77,15,77,15,0,0,0
37,30.0,80.0,73,45,14,45,12,2,0,0,158,76,16,76,11,5,0,0,1556,33,89,33,43,39,6,1,41,83,9,83,9,0,0,0
38,30.0,80.25,185,39,20,39,14,6,0,0,149,71,21,71,16,5,0,0,1520,26,96,26,49,40,6,1,38,81,11,81,11,0,0,0
39,30.0,80.5,200,39,20,39,14,6,0,0,131,69,23,69,18,5,0,0,1462,23,99,23,48,44,7,0,33,81,11,81,11,0,0,0
40,30.25,78.0,50,45,14,45,14,0,0,0,25,82,10,82,10,0,0,0,724,42,80,42,47,33,0,0,5,89,3,89,3,0,0,0
41,30.25,78.25,162,33,26,33,22,4,0,0,101,65,27,65,25,2,0,0,964,34,88,34,57,28,3,0,11,86,6,86,6,0,0,0
42,30.25,78.5,182,31,28,31,20,8,0,0,58,72,20,72,20,0,0,0,898,35,87,35,53,33,1,0,2,90,2,90,2,0,0,0
43,30.25,78.75,175,30,29,30,23,6,0,0,53,71,21,71,21,0,0,0,914,38,84,38,48,36,0,0,2,90,2,90,2,0,0,0
44,30.25,79.0,146,24,35,24,32,3,0,0,56,62,30,62,30,0,0,0,1161,35,87,35,37,50,0,0,19,81,11,81,11,0,0,0
45,30.25,79.25,139,25,34,25,32,2,0,0,63,59,33,59,33,0,0,0,1252,34,88,34,37,51,0,0,23,80,12,80,12,0,0,0
46,30.25,79.5,101,28,31,28,29,2,0,0,82,56,36,56,36,0,0,0,1001,29,93,29,49,44,0,0,20,80,12,80,12,0,0,0
47,30.25,79.75,96,28,31,28,30,1,0,0,128,66,26,66,21,5,0,0,1311,27,95,27,43,46,6,0,33,80,12,80,12,0,0,0
48,30.25,80.0,81,43,16,43,15,1,0,0,156,76,16,76,11,5,0,0,1507,33,89,33,42,41,5,1,41,83,9,83,9,0,0,0
49,30.25,80.25,119,39,20,39,16,4,0,0,149,73,19,73,14,5,0,0,1472,26,96,26,52,38,5,1,39,81,11,81,11,0,0,0
50,30.25,80.5,163,39,20,39,15,5,0,0,144,72,20,72,15,5,0,0,1515,26,96,26,50,39,7,0,36,81,11,81,11,0,0,0
51,30.25,80.75,179,39,20,39,14,6,0,0,150,72,20,72,15,5,0,0,1583,26,96,26,51,38,6,1,39,81,11,81,11,0,0,0
52,30.25,81.0,207,39,20,39,14,6,0,0,158,75,17,75,12,5,0,0,1626,33,89,33,43,39,6,1,42,82,10,82,10,0,0,0
53,30.5,78.0,157,38,21,38,13,8,0,0,83,70,22,70,20,2,0,0,769,37,85,37,60,25,0,0,16,87,5,87,4,1,0,0
54,30.5,78.25,217,36,23,36,16,7,0,0,154,66,26,66,21,5,0,0,1113,37,85,37,50,31,4,0,20,85,7,85,7,0,0,0
55,30.5,78.5,194,36,23,36,16,7,0,0,135,64,28,64,26,2,0,0,1058,34,88,34,55,31,2,0,19,85,7,85,7,0,0,0
56,30.5,78.75,192,30,29,30,22,7,0,0,97,66,26,66,25,1,0,0,996,32,90,32,53,37,0,0,9,87,5,87,5,0,0,0
57,30.5,79.0,128,25,34,25,32,2,0,0,65,58,34,58,34,0,0,0,1135,34,88,34,41,47,0,0,20,81,11,81,11,0,0,0
58,30.5,79.25,129,26,33,26,31,2,0,0,67,59,33,59,33,0,0,0,1182,34,88,34,43,45,0,0,24,80,12,80,12,0,0,0
59,30.5,79.5,88,32,27,32,26,1,0,0,76,64,28,64,28,0,0,0,756,39,83,39,59,24,0,0,18,83,9,83,9,0,0,0
60,30.5,79.75,93,28,31,28,30,1,0,0,100,61,31,61,31,0,0,0,1065,27,95,27,53,40,2,0,24,79,13,79,13,0,0,0
61,30.5,80.0,97,38,21,38,18,3,0,0,134,69,23,69,18,5,0,0,1259,29,93,29,51,36,6,0,34,82,10,82,10,0,0,0
62,30.5,80.25,124,38,21,38,17,4,0,0,145,72,20,72,15,5,0,0,1334,31,91,31,47,38,6,0,37,82,10,82,10,0,0,0
63,30.75,77.75,177,38,21,38,16,5,0,0,113,70,22,70,19,3,0,0,981,48,74,48,43,27,4,0,9,89,3,89,3,0,0,0
64,30.75,78.0,208,36,23,36,15,8,0,0,113,65,27,65,24,3,0,0,953,36,86,36,57,28,1,0,29,86,6,86,5,1,0,0
65,30.75,78.25,252,35,24,35,14,10,0,0,148,57,35,57,31,4,0,0,1282,31,91,31,46,43,2,0,42,84,8,84,7,1,0,0
66,30.75,78.5,240,38,21,38,12,9,0,0,157,62,30,62,25,5,0,0,1213,29,93,29,51,40,2,0,33,83,9,83,9,0,0,0
67,30.75,78.75,220,37,22,37,14,8,0,0,150,61,31,61,27,4,0,0,1155,30,92,30,52,36,4,0,27,84,8,84,8,0,0,0
68,30.75,79.0,124,26,33,26,30,3,0,0,77,55,37,55,37,0,0,0,955,32,90,32,42,48,0,0,19,83,9,83,9,0,0,0
69,30.75,79.25,100,29,30,29,28,2,0,0,65,62,30,62,30,0,0,0,860,37,85,37,49,36,0,0,17,84,8,84,8,0,0,0
70,30.75,79.5,92,29,30,29,29,1,0,0,72,61,31,61,31,0,0,0,827,33,89,33,58,31,0,0,20,82,10,82,10,0,0,0
71,30.75,79.75,97,28,31,28,29,2,0,0,82,58,34,58,34,0,0,0,963,29,93,29,53,40,0,0,22,79,13,79,13,0,0,0
72,30.75,80.0,87,31,28,31,27,1,0,0,121,64,28,64,26,2,0,0,1123,29,93,29,55,35,3,0,33,79,13,79,13,0,0,0
73,31.0,78.0,121,23,36,23,34,2,0,0,51,74,18,74,17,1,0,0,371,56,66,56,56,10,0,0,5,89,3,89,3,0,0,0
74,31.0,78.25,256,15,44,15,35,9,0,0,124,56,36,56,35,1,0,0,771,37,85,37,51,34,0,0,22,84,8,84,8,0,0,0
75,31.0,78.5,337,21,38,21,28,10,0,0,166,55,37,55,33,4,0,0,1010,32,90,32,50,39,1,0,29,84,8,84,8,0,0,0
76,31.0,78.75,228,26,33,26,25,8,0,0,145,62,30,62,27,3,0,0,1023,36,86,36,47,38,1,0,28,84,8,84,8,0,0,0
77,31.0,79.0,137,29,30,29,26,4,0,0,88,55,37,55,36,1,0,0,1058,30,92,30,42,50,0,0,23,82,10,82,10,0,0,0
78,31.0,79.25,110,29,30,29,27,3,0,0,71,58,34,58,34,0,0,0,962,35,87,35,46,41,0,0,19,83,9,83,9,0,0,0
79,31.0,79.5,98,29,30,29,28,2,0,0,75,58,34,58,34,0,0,0,913,35,87,35,51,36,0,0,19,82,10,82,10,0,0,0
80,31.0,79.75,93,29,30,29,29,1,0,0,77,59,33,59,33,0,0,0,897,30,92,30,54,38,0,0,20,81,11,81,11,0,0,0
81,31.25,78.25,1288,16,43,16,19,13,9,2,308,47,45,47,40,4,0,1,329,43,79,43,71,8,0,0,13,84,8,84,8,0,0,0
82,31.25,79.0,243,22,37,22,28,9,0,0,95,49,43,49,42,1,0,0,909,30,92,30,48,44,0,0,24,81,11,81,11,0,0,0
