FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
22,29.75,79.0,1,58,1,58,1,0,0,0,58,65,27,65,27,0,0,0,317,55,67,55,62,4,1,0,10,87,5,87,5,0,0,0
23,29.75,79.25,3,57,2,57,2,0,0,0,100,61,31,61,30,1,0,0,464,51,71,51,61,8,2,0,16,85,7,85,7,0,0,0
24,29.75,79.5,5,57,2,57,2,0,0,0,162,58,34,58,29,5,0,0,652,44,78,44,56,20,2,0,22,85,7,85,6,1,0,0
25,29.75,79.75,9,54,5,54,5,0,0,0,138,52,40,52,38,2,0,0,798,28,94,28,63,30,1,0,20,84,8,84,8,0,0,0
26,29.75,80.0,30,50,9,50,9,0,0,0,190,35,57,35,54,3,0,0,981,14,108,14,68,40,0,0,22,78,14,78,14,0,0,0
27,29.75,80.25,49,49,10,49,9,1,0,0,268,34,58,34,51,7,0,0,1043,12,110,12,65,45,0,0,36,77,15,77,15,0,0,0
28,30.0,77.75,15,49,10,49,10,0,0,0,159,64,28,64,24,4,0,0,673,38,84,38,58,25,1,0,20,85,7,85,7,0,0,0
29,30.0,78.0,5,58,1,58,1,0,0,0,206,74,18,74,13,4,1,0,526,71,51,71,29,22,0,0,29,88,4,88,3,1,0,0
30,30.0,78.25,7,57,2,57,2,0,0,0,179,61,31,61,26,5,0,0,557,41,81,41,62,19,0,0,29,86,6,86,5,1,0,0
31,30.0,78.5,17,53,6,53,6,0,0,0,154,55,37,55,32,5,0,0,717,32,90,32,63,27,0,0,31,82,10,82,9,1,0,0
32,30.0,78.75,10,55,4,55,4,0,0,0,118,62,30,62,29,1,0,0,629,34,88,34,63,25,0,0,22,81,11,81,11,0,0,0
33,30.0,79.0,16,51,8,51,8,0,0,0,118,44,48,44,48,0,0,0,637,26,96,26,70,26,0,0,11,84,8,84,8,0,0,0
34,30.0,79.25,20,52,7,52,7,0,0,0,122,41,51,41,50,1,0,0,757,30,92,30,65,26,1,0,11,85,7,85,7,0,0,0
35,30.0,79.5,29,49,10,49,10,0,0,0,214,33,59,33,55,4,0,0,862,18,104,18,73,29,2,0,28,78,14,78,14,0,0,0
36,30.0,79.75,72,50,9,50,5,4,0,0,392,34,58,34,45,13,0,0,1118,12,110,12,66,44,0,0,58,75,17,75,17,0,0,0
37,30.0,80.0,105,50,9,50,4,5,0,0,528,40,52,40,36,16,0,0,1296,22,100,22,51,46,3,0,79,77,15,77,15,0,0,0
38,30.0,80.25,96,50,9,50,4,5,0,0,481,37,55,37,39,16,0,0,1245,16,106,16,61,44,1,0,72,77,15,77,15,0,0,0
39,30.0,80.5,81,49,10,49,5,5,0,0,414,35,57,35,44,13,0,0,1185,14,108,14,61,47,0,0,61,77,15,77,15,0,0,0
40,30.25,78.0,27,48,11,48,11,0,0,0,95,60,32,60,31,1,0,0,995,37,85,37,46,39,0,0,14,86,6,86,6,0,0,0
41,30.25,78.25,36,54,5,54,4,1,0,0,197,55,37,55,30,7,0,0,670,33,89,33,65,24,0,0,58,84,8,84,6,2,0,0
42,30.25,78.5,16,53,6,53,6,0,0,0,153,56,36,56,31,5,0,0,745,30,92,30,63,29,0,0,29,81,11,81,11,0,0,0
43,30.25,78.75,17,52,7,52,7,0,0,0,153,53,39,53,34,5,0,0,731,25,97,25,70,27,0,0,31,82,10,82,9,1,0,0
44,30.25,79.0,31,49,10,49,10,0,0,0,160,38,54,38,53,1,0,0,899,26,96,26,57,39,0,0,22,79,13,79,13,0,0,0
45,30.25,79.25,41,48,11,48,11,0,0,0,171,38,54,38,52,2,0,0,993,28,94,28,54,40,0,0,23,79,13,79,13,0,0,0
46,30.25,79.5,42,46,13,46,13,0,0,0,190,35,57,35,54,3,0,0,984,20,102,20,61,41,0,0,49,76,16,76,15,1,0,0
47,30.25,79.75,83,47,12,47,7,5,0,0,402,32,60,32,48,12,0,0,1159,14,108,14,61,47,0,0,67,72,20,72,20,0,0,0
48,30.25,80.0,104,50,9,50,4,5,0,0,514,40,52,40,36,16,0,0,1281,21,101,21,53,45,3,0,78,77,15,77,15,0,0,0
49,30.25,80.25,96,50,9,50,4,5,0,0,477,39,53,39,37,16,0,0,1260,17,105,17,60,43,2,0,74,77,15,77,15,0,0,0
50,30.25,80.5,93,50,9,50,4,5,0,0,461,36,56,36,42,14,0,0,1245,15,107,15,63,43,1,0,69,77,15,77,15,0,0,0
51,30.25,80.75,98,50,9,50,4,5,0,0,483,38,54,38,38,16,0,0,1259,16,106,16,62,42,2,0,73,77,15,77,15,0,0,0
52,30.25,81.0,104,50,9,50,4,5,0,0,513,40,52,40,36,16,0,0,1285,20,102,20,54,45,3,0,78,77,15,77,15,0,0,0
53,30.5,78.0,70,43,16,43,14,2,0,0,170,53,39,53,34,5,0,0,1014,33,89,33,51,37,1,0,38,84,8,84,7,1,0,0
54,30.5,78.25,51,51,8,51,6,2,0,0,244,56,36,56,26,10,0,0,793,38,84,38,56,28,0,0,51,84,8,84,6,2,0,0
55,30.5,78.5,44,53,6,53,4,2,0,0,231,53,39,53,29,10,0,0,745,38,84,38,54,30,0,0,58,83,9,83,7,2,0,0
56,30.5,78.75,29,53,6,53,5,1,0,0,189,53,39,53,33,6,0,0,756,24,98,24,67,31,0,0,40,81,11,81,9,2,0,0
57,30.5,79.0,38,48,11,48,11,0,0,0,162,41,51,41,49,2,0,0,976,27,95,27,57,38,0,0,32,79,13,79,13,0,0,0
58,30.5,79.25,41,48,11,48,11,0,0,0,167,40,52,40,50,2,0,0,1002,30,92,30,53,39,0,0,29,79,13,79,13,0,0,0
59,30.5,79.5,31,48,11,48,11,0,0,0,142,51,41,51,39,2,0,0,950,28,94,28,53,41,0,0,59,81,11,81,10,1,0,0
60,30.5,79.75,57,46,13,46,13,0,0,0,275,31,61,31,53,8,0,0,1070,14,108,14,68,40,0,0,62,71,21,71,20,1,0,0
61,30.5,80.0,85,48,11,48,6,5,0,0,420,35,57,35,45,12,0,0,1203,14,108,14,63,44,1,0,72,72,20,72,20,0,0,0
62,30.5,80.25,95,48,11,48,6,5,0,0,463,38,54,38,40,14,0,0,1247,16,106,16,62,42,2,0,77,72,20,72,20,0,0,0
63,30.75,77.75,228,47,12,47,9,2,0,1,220,62,30,62,23,7,0,0,639,49,73,49,55,16,2,0,49,83,9,83,8,1,0,0
64,30.75,78.0,102,47,12,47,8,4,0,0,242,48,44,48,38,6,0,0,638,42,80,42,57,23,0,0,62,81,11,81,10,1,0,0
65,30.75,78.25,10,56,3,56,3,0,0,0,323,44,48,44,36,12,0,0,816,45,77,45,52,23,2,0,69,80,12,80,9,3,0,0
66,30.75,78.5,35,53,6,53,5,1,0,0,289,44,48,44,37,11,0,0,819,39,83,39,52,31,0,0,57,80,12,80,10,2,0,0
67,30.75,78.75,38,53,6,53,5,1,0,0,265,49,43,49,32,11,0,0,802,33,89,33,58,31,0,0,56,81,11,81,9,2,0,0
68,30.75,79.0,34,48,11,48,11,0,0,0,157,42,50,42,49,1,0,0,943,29,93,29,56,37,0,0,44,79,13,79,12,1,0,0
69,30.75,79.25,30,49,10,49,10,0,0,0,141,50,42,50,41,1,0,0,951,32,90,32,53,37,0,0,49,81,11,81,10,1,0,0
70,30.75,79.5,33,48,11,48,11,0,0,0,161,43,49,43,47,2,0,0,981,25,97,25,57,40,0,0,53,80,12,80,11,1,0,0
71,30.75,79.75,43,46,13,46,13,0,0,0,201,35,57,35,54,3,0,0,1021,19,103,19,64,39,0,0,55,73,19,73,18,1,0,0
72,30.75,80.0,72,46,13,46,9,4,0,0,349,31,61,31,50,11,0,0,1152,14,108,14,66,42,0,0,71,71,21,71,20,1,0,0
73,31.0,78.0,39,47,12,47,12,0,0,0,51,72,20,72,20,0,0,0,239,64,58,64,52,6,0,0,27,77,15,77,15,0,0,0
74,31.0,78.25,33,47,12,47,12,0,0,0,160,48,44,48,41,3,0,0,500,43,79,43,62,17,0,0,38,74,18,74,18,0,0,0
75,31.0,78.5,31,50,9,50,8,1,0,0,223,47,45,47,36,9,0,0,656,41,81,41,56,25,0,0,47,77,15,77,15,0,0,0
76,31.0,78.75,34,52,7,52,6,1,0,0,240,50,42,50,33,9,0,0,708,42,80,42,51,29,0,0,48,80,12,80,11,1,0,0
77,31.0,79.0,36,49,10,49,10,0,0,0,178,40,52,40,49,3,0,0,937,27,95,27,57,38,0,0,41,77,15,77,15,0,0,0
78,31.0,79.25,33,49,10,49,10,0,0,0,152,45,47,45,46,1,0,0,962,31,91,31,53,38,0,0,44,80,12,80,11,1,0,0
79,31.0,79.5,34,48,11,48,11,0,0,0,158,42,50,42,48,2,0,0,986,24,98,24,58,40,0,0,47,81,11,81,10,1,0,0
80,31.0,79.75,38,46,13,46,13,0,0,0,174,37,55,37,52,3,0,0,1000,23,99,23,60,39,0,0,53,77,15,77,14,1,0,0
81,31.25,78.25,39,47,12,47,12,0,0,0,110,54,38,54,36,2,0,0,378,50,72,50,60,12,0,0,37,75,17,75,17,0,0,0
82,31.25,79.0,33,49,10,49,10,0,0,0,188,40,52,40,48,4,0,0,868,27,95,27,62,33,0,0,47,77,15,77,15,0,0,0
