FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
16,29.5,80.0,127,48,11,48,7,3,1,0,272,63,29,63,20,8,1,0,709,73,49,73,25,23,0,1,22,87,5,87,4,1,0,0
17,29.5,80.25,130,46,13,46,8,4,1,0,263,56,36,56,29,6,1,0,693,59,63,59,41,21,0,1,24,84,8,84,7,1,0,0
18,29.75,78.0,40,48,11,48,10,1,0,0,175,75,17,75,11,6,0,0,784,69,53,69,26,26,1,0,21,86,6,86,5,1,0,0
19,29.75,78.25,29,51,8,51,7,1,0,0,115,78,14,78,9,5,0,0,798,63,59,63,33,25,1,0,20,89,3,89,2,1,0,0
20,29.75,78.5,28,51,8,51,8,0,0,0,171,77,15,77,8,7,0,0,1007,68,54,68,26,21,6,1,8,90,2,90,2,0,0,0
21,29.75,78.75,42,45,14,45,13,1,0,0,148,72,20,72,14,6,0,0,833,61,61,61,37,20,4,0,13,89,3,89,3,0,0,0
22,29.75,79.0,87,50,9,50,5,4,0,0,245,65,27,65,20,6,1,0,861,59,63,59,32,29,2,0,18,85,7,85,7,0,0,0
23,29.75,79.25,92,50,9,50,6,3,0,0,238,67,25,67,19,6,0,0,769,67,55,67,30,22,3,0,12,89,3,89,3,0,0,0
24,29.75,79.5,74,50,9,50,8,1,0,0,182,69,23,69,16,7,0,0,623,70,52,70,33,18,1,0,34,89,3,89,2,1,0,0
25,29.75,79.75,87,49,10,49,8,2,0,0,198,65,27,65,20,7,0,0,656,67,55,67,31,23,1,0,34,89,3,89,2,1,0,0
26,29.75,80.0,137,46,13,46,7,6,0,0,268,53,39,53,31,8,0,0,748,47,75,47,50,24,0,1,27,86,6,86,5,1,0,0
27,29.75,80.25,151,44,15,44,9,6,0,0,272,53,39,53,32,7,0,0,771,45,77,45,48,28,0,1,29,83,9,83,8,1,0,0
28,30.0,77.75,45,48,11,48,10,1,0,0,193,74,18,74,12,6,0,0,797,59,63,59,37,24,2,0,19,85,7,85,7,0,0,0
29,30.0,78.0,35,47,12,47,12,0,0,0,208,75,17,75,11,5,1,0,939,68,54,68,26,25,2,1,36,85,7,85,6,1,0,0
30,30.0,78.25,99,41,18,41,15,3,0,0,237,70,22,70,15,5,2,0,813,61,61,61,40,18,3,0,22,84,8,84,7,1,0,0
31,30.0,78.5,91,42,17,42,14,3,0,0,221,68,24,68,17,7,0,0,798,65,57,65,37,16,4,0,9,88,4,88,4,0,0,0
32,30.0,78.75,92,42,17,42,14,3,0,0,156,64,28,64,22,6,0,0,639,59,63,59,43,19,1,0,14,89,3,89,2,1,0,0
33,30.0,79.0,97,45,14,45,11,3,0,0,173,63,29,63,22,7,0,0,805,53,69,53,42,26,1,0,18,88,4,88,3,1,0,0
34,30.0,79.25,106,47,12,47,7,5,0,0,184,59,33,59,28,5,0,0,964,53,69,53,34,33,1,1,22,88,4,88,4,0,0,0
35,30.0,79.5,80,48,11,48,9,2,0,0,166,70,22,70,17,5,0,0,678,60,62,60,41,20,1,0,30,89,3,89,2,1,0,0
36,30.0,79.75,124,45,14,45,10,4,0,0,218,56,36,56,28,8,0,0,734,43,79,43,52,26,1,0,38,85,7,85,6,1,0,0
37,30.0,80.0,200,45,14,45,7,7,0,0,289,53,39,53,30,9,0,0,919,38,84,38,54,29,1,0,43,82,10,82,8,2,0,0
38,30.0,80.25,187,45,14,45,7,7,0,0,282,50,42,50,33,9,0,0,886,41,81,41,50,30,1,0,40,83,9,83,8,1,0,0
39,30.0,80.5,179,44,15,44,8,7,0,0,284,50,42,50,33,9,0,0,854,41,81,41,48,32,1,0,38,83,9,83,8,1,0,0
40,30.25,78.0,51,45,14,45,14,0,0,0,231,67,25,67,20,3,2,0,1217,44,78,44,40,32,6,0,37,82,10,82,10,0,0,0
41,30.25,78.25,122,42,17,42,12,5,0,0,243,62,30,62,24,5,1,0,591,68,54,68,37,14,3,0,23,87,5,87,4,1,0,0
42,30.25,78.5,104,43,16,43,13,3,0,0,182,69,23,69,17,6,0,0,509,75,47,75,31,15,1,0,11,88,4,88,4,0,0,0
43,30.25,78.75,123,43,16,43,11,5,0,0,160,65,27,65,21,6,0,0,719,65,57,65,34,21,2,0,23,89,3,89,2,1,0,0
44,30.25,79.0,94,45,14,45,11,3,0,0,166,64,28,64,23,5,0,0,990,56,66,56,37,26,2,1,21,87,5,87,4,1,0,0
45,30.25,79.25,157,38,21,38,15,6,0,0,167,56,36,56,33,3,0,0,1015,52,70,52,37,31,1,1,23,88,4,88,3,1,0,0
46,30.25,79.5,184,38,21,38,15,6,0,0,198,51,41,51,38,3,0,0,912,51,71,51,37,32,1,1,22,87,5,87,4,1,0,0
47,30.25,79.75,183,40,19,40,11,8,0,0,252,49,43,49,34,9,0,0,862,35,87,35,56,30,1,0,37,83,9,83,8,1,0,0
48,30.25,80.0,197,45,14,45,7,7,0,0,285,52,40,52,31,9,0,0,903,40,82,40,51,30,1,0,42,83,9,83,7,2,0,0
49,30.25,80.25,191,45,14,45,7,7,0,0,286,50,42,50,33,9,0,0,886,41,81,41,50,30,1,0,40,83,9,83,8,1,0,0
50,30.25,80.5,189,45,14,45,7,7,0,0,286,50,42,50,33,9,0,0,891,41,81,41,49,31,1,0,41,83,9,83,8,1,0,0
51,30.25,80.75,194,45,14,45,7,7,0,0,292,51,41,51,32,9,0,0,902,41,81,41,49,31,1,0,41,84,8,84,6,2,0,0
52,30.25,81.0,201,45,14,45,7,7,0,0,295,51,41,51,32,9,0,0,918,38,84,38,53,30,1,0,42,83,9,83,7,2,0,0
53,30.5,78.0,82,43,16,43,13,3,0,0,226,61,31,61,25,5,1,0,1091,44,78,44,43,33,2,0,36,83,9,83,7,2,0,0
54,30.5,78.25,121,41,18,41,13,5,0,0,242,56,36,56,30,5,1,0,683,57,65,57,43,18,4,0,32,87,5,87,4,1,0,0
55,30.5,78.5,115,41,18,41,13,5,0,0,188,55,37,55,32,5,0,0,620,59,63,59,43,18,2,0,26,87,5,87,4,1,0,0
56,30.5,78.75,133,40,19,40,12,7,0,0,203,52,40,52,32,8,0,0,678,53,69,53,41,27,1,0,28,87,5,87,3,2,0,0
57,30.5,79.0,139,44,15,44,9,6,0,0,164,56,36,56,33,3,0,0,954,50,72,50,39,31,2,0,25,87,5,87,4,1,0,0
58,30.5,79.25,206,38,21,38,15,6,0,0,186,53,39,53,35,4,0,0,984,51,71,51,36,33,1,1,22,88,4,88,3,1,0,0
59,30.5,79.5,261,38,21,38,12,9,0,0,260,56,36,56,28,8,0,0,741,54,68,54,41,25,2,0,10,88,4,88,4,0,0,0
60,30.5,79.75,235,37,22,37,15,7,0,0,258,48,44,48,37,7,0,0,824,38,84,38,53,30,1,0,23,84,8,84,8,0,0,0
61,30.5,80.0,214,37,22,37,14,8,0,0,269,50,42,50,34,8,0,0,884,36,86,36,51,34,1,0,36,83,9,83,9,0,0,0
62,30.5,80.25,209,40,19,40,11,8,0,0,284,50,42,50,33,9,0,0,883,37,85,37,56,28,1,0,39,83,9,83,9,0,0,0
63,30.75,77.75,137,44,15,44,12,3,0,0,194,59,33,59,28,5,0,0,750,57,65,57,36,29,0,0,37,87,5,87,4,1,0,0
64,30.75,78.0,152,44,15,44,11,4,0,0,222,54,38,54,33,5,0,0,815,55,67,55,37,30,0,0,40,87,5,87,4,1,0,0
65,30.75,78.25,157,43,16,43,9,7,0,0,285,54,38,54,29,9,0,0,1133,58,64,58,27,35,1,1,45,86,6,86,4,2,0,0
66,30.75,78.5,159,43,16,43,10,6,0,0,225,56,36,56,29,7,0,0,735,57,65,57,38,27,0,0,37,87,5,87,4,1,0,0
67,30.75,78.75,166,43,16,43,9,7,0,0,284,56,36,56,29,7,0,0,702,62,60,62,33,27,0,0,44,87,5,87,3,2,0,0
68,30.75,79.0,183,38,21,38,13,8,0,0,261,48,44,48,36,8,0,0,800,49,73,49,43,29,1,0,33,85,7,85,6,1,0,0
69,30.75,79.25,225,38,21,38,15,6,0,0,237,50,42,50,37,5,0,0,832,50,72,50,39,31,2,0,16,87,5,87,5,0,0,0
70,30.75,79.5,248,38,21,38,14,7,0,0,247,53,39,53,34,5,0,0,769,53,69,53,40,27,2,0,12,88,4,88,4,0,0,0
71,30.75,79.75,238,37,22,37,15,7,0,0,245,48,44,48,37,7,0,0,841,37,85,37,54,30,1,0,19,84,8,84,8,0,0,0
72,30.75,80.0,227,37,22,37,14,8,0,0,268,45,47,45,40,7,0,0,863,35,87,35,56,30,1,0,31,82,10,82,10,0,0,0
73,31.0,78.0,173,41,18,41,11,7,0,0,212,54,38,54,35,3,0,0,729,48,74,48,47,27,0,0,38,87,5,87,4,1,0,0
74,31.0,78.25,157,43,16,43,9,7,0,0,264,53,39,53,30,9,0,0,997,54,68,54,32,34,2,0,42,86,6,86,4,2,0,0
75,31.0,78.5,163,43,16,43,9,7,0,0,281,55,37,55,30,7,0,0,805,56,66,56,40,26,0,0,44,86,6,86,4,2,0,0
76,31.0,78.75,165,43,16,43,9,7,0,0,287,56,36,56,29,7,0,0,760,58,64,58,36,28,0,0,44,87,5,87,3,2,0,0
77,31.0,79.0,193,38,21,38,13,8,0,0,258,48,44,48,36,8,0,0,775,50,72,50,43,28,1,0,34,85,7,85,6,1,0,0
78,31.0,79.25,215,38,21,38,14,7,0,0,243,45,47,45,41,6,0,0,824,47,75,47,43,31,1,0,25,85,7,85,7,0,0,0
79,31.0,79.5,232,38,21,38,15,6,0,0,242,50,42,50,37,5,0,0,818,50,72,50,39,31,2,0,16,87,5,87,5,0,0,0
80,31.0,79.75,245,37,22,37,16,6,0,0,248,51,41,51,34,7,0,0,817,39,83,39,55,26,2,0,15,85,7,85,7,0,0,0
81,31.25,78.25,283,37,22,37,10,12,0,0,313,49,43,49,36,6,1,0,365,51,71,51,59,12,0,0,27,85,7,85,6,1,0,0
82,31.25,79.0,191,38,21,38,13,8,0,0,266,50,42,50,34,8,0,0,719,49,73,49,47,26,0,0,35,86,6,86,5,1,0,0
