FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
71,30.75,79.75,122,42,17,42,13,4,0,0,273,64,28,64,19,9,0,0,854,38,84,38,43,41,0,0,20,89,3,89,2,1,0,0
72,30.75,80.0,122,44,15,44,10,5,0,0,271,61,31,61,22,9,0,0,959,24,98,24,57,41,0,0,22,88,4,88,3,1,0,0
73,31.0,78.0,212,37,22,37,15,7,0,0,225,60,32,60,23,9,0,0,1057,37,85,37,47,36,2,0,18,86,6,86,6,0,0,0
74,31.0,78.25,237,37,22,37,14,8,0,0,224,58,34,58,25,9,0,0,1177,34,88,34,45,42,1,0,21,86,6,86,6,0,0,0
75,31.0,78.5,194,40,19,40,11,8,0,0,194,64,28,64,24,3,1,0,1088,30,92,30,44,48,0,0,36,87,5,87,4,1,0,0
76,31.0,78.75,165,44,15,44,8,7,0,0,184,66,26,66,22,4,0,0,1021,28,94,28,50,44,0,0,37,87,5,87,4,1,0,0
77,31.0,79.0,115,45,14,45,9,5,0,0,212,60,32,60,28,4,0,0,949,29,93,29,50,43,0,0,33,87,5,87,4,1,0,0
78,31.0,79.25,106,45,14,45,10,4,0,0,242,63,29,63,21,8,0,0,1005,30,92,30,49,43,0,0,21,88,4,88,3,1,0,0
79,31.0,79.5,122,42,17,42,13,4,0,0,274,63,29,63,20,9,0,0,869,34,88,34,47,41,0,0,19,89,3,89,2,1,0,0
80,31.0,79.75,123,42,17,42,13,4,0,0,292,64,28,64,19,8,1,0,841,38,84,38,45,39,0,0,21,89,3,89,2,1,0,0
81,31.25,78.25,195,37,22,37,18,4,0,0,282,51,41,51,28,13,0,0,651,42,80,42,58,22,0,0,23,83,9,83,9,0,0,0
82,31.25,79.0,147,45,14,45,8,6,0,0,216,59,33,59,29,4,0,0,880,28,94,28,54,40,0,0,35,87,5,87,3,2,0,0
