FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
10,29.25,80.25,107,48,11,48,8,3,0,0,309,51,41,51,34,6,1,0,1769,26,96,26,36,53,6,1,78,81,11,81,7,4,0,0
11,29.5,78.75,107,50,9,50,6,2,1,0,239,59,33,59,25,8,0,0,1088,40,82,40,45,35,2,0,96,83,9,83,8,0,1,0
12,29.5,79.0,139,50,9,50,6,3,0,0,295,58,34,58,23,11,0,0,1094,41,81,41,51,26,3,1,60,83,9,83,7,2,0,0
13,29.5,79.25,154,50,9,50,6,3,0,0,335,56,36,56,23,13,0,0,1116,42,80,42,54,21,3,2,52,85,7,85,5,2,0,0
14,29.5,79.5,156,50,9,50,6,3,0,0,325,60,32,60,20,12,0,0,1122,52,70,52,44,21,3,2,52,84,8,84,6,2,0,0
15,29.5,79.75,147,50,9,50,6,3,0,0,337,49,43,49,33,10,0,0,1219,28,94,28,62,27,4,1,56,81,11,81,9,2,0,0
16,29.5,80.0,131,47,12,47,9,3,0,0,357,47,45,47,33,12,0,0,1638,25,97,25,41,50,6,0,68,80,12,80,9,3,0,0
17,29.5,80.25,122,48,11,48,8,3,0,0,385,47,45,47,30,15,0,0,1686,27,95,27,33,58,4,0,75,80,12,80,8,4,0,0
18,29.75,78.0,96,53,6,53,3,3,0,0,229,70,22,70,17,3,2,0,1001,57,65,57,38,22,3,2,74,84,8,84,7,0,1,0
19,29.75,78.25,85,53,6,53,4,2,0,0,224,70,22,70,17,3,2,0,937,57,65,57,40,21,3,1,122,84,8,84,7,0,0,1
20,29.75,78.5,87,53,6,53,4,2,0,0,224,68,24,68,16,7,1,0,858,54,68,54,41,25,2,0,103,82,10,82,9,0,1,0
21,29.75,78.75,99,53,6,53,3,2,1,0,286,53,39,53,30,9,0,0,969,40,82,40,48,34,0,0,98,81,11,81,10,0,1,0
22,29.75,79.0,128,50,9,50,5,3,1,0,330,50,42,50,31,11,0,0,1043,34,88,34,51,34,3,0,70,82,10,82,7,3,0,0
23,29.75,79.25,147,50,9,50,6,3,0,0,344,51,41,51,29,12,0,0,1076,32,90,32,60,25,4,1,56,82,10,82,7,3,0,0
24,29.75,79.5,147,50,9,50,6,3,0,0,321,50,42,50,32,10,0,0,1148,28,94,28,67,22,4,1,49,82,10,82,8,2,0,0
25,29.75,79.75,138,48,11,48,8,3,0,0,330,46,46,46,36,10,0,0,1354,25,97,25,50,44,3,0,54,81,11,81,10,1,0,0
26,29.75,80.0,127,49,10,49,7,3,0,0,313,50,42,50,33,9,0,0,1685,28,94,28,35,54,5,0,62,81,11,81,9,2,0,0
27,29.75,80.25,125,47,12,47,8,4,0,0,456,47,45,47,28,16,1,0,1815,30,92,30,28,60,4,0,91,81,11,81,7,4,0,0
28,30.0,77.75,105,51,8,51,5,2,1,0,202,70,22,70,17,4,1,0,952,53,69,53,42,23,2,2,34,83,9,83,8,1,0,0
29,30.0,78.0,105,52,7,52,4,3,0,0,267,72,20,72,12,6,2,0,981,62,60,62,34,22,3,1,41,86,6,86,4,2,0,0
30,30.0,78.25,91,53,6,53,4,2,0,0,233,65,27,65,20,6,1,0,947,54,68,54,36,29,2,1,69,83,9,83,8,0,1,0
31,30.0,78.5,95,54,5,54,2,2,1,0,267,70,22,70,12,9,1,0,766,50,72,50,48,22,2,0,89,80,12,80,11,0,1,0
32,30.0,78.75,95,54,5,54,2,2,1,0,300,54,38,54,28,10,0,0,784,41,81,41,53,27,1,0,105,78,14,78,11,3,0,0
33,30.0,79.0,113,49,10,49,7,3,0,0,345,49,43,49,29,14,0,0,939,38,84,38,52,30,2,0,88,82,10,82,7,3,0,0
34,30.0,79.25,120,47,12,47,6,6,0,0,357,47,45,47,30,15,0,0,962,33,89,33,62,24,3,0,85,82,10,82,7,3,0,0
35,30.0,79.5,122,48,11,48,8,3,0,0,331,45,47,45,35,12,0,0,945,28,94,28,65,28,1,0,65,81,11,81,8,3,0,0
36,30.0,79.75,121,48,11,48,8,2,1,0,313,48,44,48,34,10,0,0,1222,28,94,28,43,51,0,0,47,81,11,81,11,0,0,0
37,30.0,80.0,116,52,7,52,4,2,1,0,268,56,36,56,25,11,0,0,930,30,92,30,55,37,0,0,26,83,9,83,9,0,0,0
38,30.0,80.25,121,49,10,49,7,3,0,0,438,47,45,47,28,17,0,0,1548,28,94,28,35,57,2,0,77,80,12,80,10,2,0,0
39,30.0,80.5,122,48,11,48,8,3,0,0,468,47,45,47,29,15,1,0,1684,29,93,29,29,62,2,0,87,81,11,81,7,4,0,0
40,30.25,78.0,80,46,13,46,10,3,0,0,298,59,33,59,23,10,0,0,1423,35,87,35,45,37,5,0,58,81,11,81,10,1,0,0
41,30.25,78.25,68,44,15,44,14,1,0,0,221,54,38,54,31,7,0,0,980,35,87,35,51,36,0,0,77,81,11,81,8,3,0,0
42,30.25,78.5,100,51,8,51,5,2,1,0,268,67,25,67,15,10,0,0,605,51,71,51,49,21,1,0,66,76,16,76,14,2,0,0
43,30.25,78.75,104,51,8,51,5,2,1,0,304,54,38,54,28,10,0,0,723,42,80,42,55,24,1,0,88,78,14,78,11,3,0,0
44,30.25,79.0,103,49,10,49,7,3,0,0,386,48,44,48,29,15,0,0,956,46,76,46,47,28,1,0,98,82,10,82,7,3,0,0
45,30.25,79.25,103,49,10,49,6,4,0,0,391,50,42,50,29,13,0,0,966,41,81,41,54,26,1,0,95,84,8,84,5,3,0,0
46,30.25,79.5,110,48,11,48,6,5,0,0,354,49,43,49,32,11,0,0,906,32,90,32,66,22,2,0,80,82,10,82,7,3,0,0
47,30.25,79.75,118,47,12,47,9,3,0,0,272,50,42,50,32,10,0,0,903,28,94,28,57,37,0,0,49,81,11,81,9,2,0,0
48,30.25,80.0,115,50,9,50,6,2,1,0,289,52,40,52,29,11,0,0,997,30,92,30,54,38,0,0,36,81,11,81,11,0,0,0
49,30.25,80.25,119,50,9,50,6,2,1,0,321,50,42,50,32,10,0,0,1228,29,93,29,42,51,0,0,44,81,11,81,11,0,0,0
50,30.25,80.5,122,48,11,48,8,3,0,0,389,47,45,47,30,15,0,0,1499,30,92,30,34,56,2,0,69,80,12,80,10,2,0,0
51,30.25,80.75,121,48,11,48,8,3,0,0,417,47,45,47,30,15,0,0,1571,29,93,29,34,57,2,0,74,80,12,80,10,2,0,0
52,30.25,81.0,120,49,10,49,7,3,0,0,464,48,44,48,27,16,1,0,1643,29,93,29,29,62,2,0,86,80,12,80,8,4,0,0
53,30.5,78.0,127,43,16,43,13,3,0,0,362,51,41,51,27,14,0,0,1308,28,94,28,52,38,4,0,75,81,11,81,9,2,0,0
54,30.5,78.25,99,45,14,45,9,5,0,0,320,49,43,49,34,8,1,0,732,38,84,38,59,25,0,0,86,79,13,79,10,3,0,0
55,30.5,78.5,89,42,17,42,15,2,0,0,273,45,47,45,39,8,0,0,610,38,84,38,59,25,0,0,72,77,15,77,13,2,0,0
56,30.5,78.75,117,44,15,44,11,4,0,0,344,39,53,39,39,14,0,0,667,38,84,38,62,22,0,0,75,78,14,78,12,2,0,0
57,30.5,79.0,102,49,10,49,8,2,0,0,395,50,42,50,29,13,0,0,968,46,76,46,49,26,1,0,98,82,10,82,7,3,0,0
58,30.5,79.25,111,49,10,49,6,4,0,0,334,51,41,51,32,8,1,0,855,41,81,41,56,23,1,1,95,84,8,84,5,3,0,0
59,30.5,79.5,117,49,10,49,7,3,0,0,317,53,39,53,32,6,1,0,838,43,79,43,55,23,0,1,89,83,9,83,6,3,0,0
60,30.5,79.75,113,48,11,48,6,5,0,0,309,48,44,48,32,12,0,0,835,31,91,31,64,26,1,0,57,80,12,80,10,2,0,0
61,30.5,80.0,117,48,11,48,6,5,0,0,285,52,40,52,28,12,0,0,913,25,97,25,56,40,1,0,45,80,12,80,12,0,0,0
62,30.5,80.25,121,48,11,48,8,3,0,0,335,48,44,48,31,13,0,0,1255,28,94,28,44,50,0,0,49,81,11,81,10,1,0,0
63,30.75,77.75,198,46,13,46,8,4,1,0,445,46,46,46,29,16,1,0,785,36,86,36,58,26,2,0,49,83,9,83,6,3,0,0
64,30.75,78.0,94,46,13,46,10,3,0,0,390,44,48,44,31,17,0,0,781,32,90,32,59,31,0,0,70,82,10,82,8,2,0,0
65,30.75,78.25,38,48,11,48,10,1,0,0,343,53,39,53,27,12,0,0,859,52,70,52,40,29,1,0,59,81,11,81,9,2,0,0
66,30.75,78.5,119,49,10,49,7,2,1,0,242,57,35,57,26,9,0,0,212,72,50,72,44,6,0,0,43,84,8,84,7,1,0,0
67,30.75,78.75,124,41,18,41,16,2,0,0,335,37,55,37,43,12,0,0,528,33,89,33,69,20,0,0,62,77,15,77,12,3,0,0
68,30.75,79.0,113,48,11,48,5,6,0,0,343,46,46,46,35,11,0,0,808,38,84,38,62,20,2,0,86,77,15,77,12,3,0,0
69,30.75,79.25,114,49,10,49,6,4,0,0,334,51,41,51,32,8,1,0,843,41,81,41,56,23,1,1,92,81,11,81,8,3,0,0
70,30.75,79.5,113,49,10,49,6,4,0,0,326,50,42,50,33,8,1,0,834,39,83,39,58,24,0,1,79,83,9,83,6,3,0,0
71,30.75,79.75,116,48,11,48,6,5,0,0,327,49,43,49,33,9,1,0,853,34,88,34,64,23,0,1,71,82,10,82,7,3,0,0
72,30.75,80.0,113,48,11,48,6,5,0,0,294,50,42,50,28,14,0,0,801,28,94,28,63,30,1,0,44,80,12,80,10,2,0,0
73,31.0,78.0,162,46,13,46,6,7,0,0,304,33,59,33,53,6,0,0,997,47,75,47,36,36,3,0,73,84,8,84,6,2,0,0
74,31.0,78.25,138,44,15,44,9,6,0,0,309,27,65,27,57,8,0,0,894,32,90,32,55,34,1,0,68,77,15,77,13,2,0,0
75,31.0,78.5,122,40,19,40,17,2,0,0,313,27,65,27,56,9,0,0,529,34,88,34,68,20,0,0,59,77,15,77,14,1,0,0
76,31.0,78.75,121,40,19,40,17,2,0,0,332,37,55,37,43,12,0,0,562,31,91,31,67,24,0,0,62,78,14,78,12,2,0,0
77,31.0,79.0,107,45,14,45,8,6,0,0,326,41,51,41,40,11,0,0,690,32,90,32,70,20,0,0,70,77,15,77,13,2,0,0
78,31.0,79.25,110,49,10,49,5,5,0,0,342,48,44,48,34,9,1,0,840,40,82,40,59,21,2,0,85,77,15,77,12,3,0,0
79,31.0,79.5,112,49,10,49,5,5,0,0,334,50,42,50,33,8,1,0,858,38,84,38,59,23,1,1,83,83,9,83,6,3,0,0
80,31.0,79.75,115,48,11,48,6,5,0,0,327,49,43,49,34,8,1,0,847,37,85,37,60,24,0,1,77,83,9,83,6,3,0,0
81,31.25,78.25,144,43,16,43,9,7,0,0,309,26,66,26,62,4,0,0,521,44,78,44,63,15,0,0,94,84,8,84,6,1,1,0
82,31.25,79.0,107,43,16,43,11,5,0,0,313,41,51,41,41,10,0,0,613,33,89,33,70,19,0,0,68,79,13,79,11,2,0,0
