FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
11,29.5,78.75,84,52,7,52,6,0,1,0,157,72,20,72,15,5,0,0,1004,50,72,50,41,28,3,0,90,79,13,79,11,1,1,0
12,29.5,79.0,69,54,5,54,3,2,0,0,160,74,18,74,14,4,0,0,994,52,70,52,44,22,2,2,32,86,6,86,5,1,0,0
13,29.5,79.25,49,53,6,53,4,2,0,0,283,63,29,63,17,12,0,0,1075,51,71,51,43,24,2,2,65,80,12,80,9,3,0,0
14,29.5,79.5,65,48,11,48,9,2,0,0,225,62,30,62,21,9,0,0,952,59,63,59,41,19,1,2,119,77,15,77,8,7,0,0
15,29.5,79.75,43,53,6,53,4,2,0,0,300,54,38,54,28,9,1,0,1163,24,98,24,68,27,1,2,181,73,19,73,16,2,1,0
16,29.5,80.0,23,55,4,55,3,1,0,0,397,61,31,61,19,10,2,0,1430,27,95,27,48,43,2,2,200,76,16,76,9,6,1,0
17,29.5,80.25,22,54,5,54,5,0,0,0,377,52,40,52,29,10,1,0,1461,30,92,30,39,49,4,0,196,73,19,73,13,5,1,0
18,29.75,78.0,115,49,10,49,7,2,1,0,82,76,16,76,13,3,0,0,859,66,56,66,33,21,2,0,66,83,9,83,7,2,0,0
19,29.75,78.25,105,48,11,48,7,4,0,0,102,68,24,68,22,2,0,0,826,70,52,70,30,18,3,1,90,81,11,81,8,3,0,0
20,29.75,78.5,66,51,8,51,7,1,0,0,231,71,21,71,9,12,0,0,912,66,56,66,33,19,3,1,190,82,10,82,4,5,1,0
21,29.75,78.75,75,52,7,52,5,2,0,0,211,69,23,69,16,7,0,0,1025,48,74,48,40,30,4,0,105,83,9,83,4,5,0,0
22,29.75,79.0,54,53,6,53,4,2,0,0,177,66,26,66,21,5,0,0,1017,43,79,43,47,29,3,0,60,84,8,84,5,3,0,0
23,29.75,79.25,52,52,7,52,5,2,0,0,172,68,24,68,16,8,0,0,995,49,73,49,46,24,1,2,113,80,12,80,8,4,0,0
24,29.75,79.5,52,51,8,51,6,2,0,0,172,62,30,62,25,5,0,0,1008,44,78,44,53,22,1,2,108,79,13,79,8,5,0,0
25,29.75,79.75,30,53,6,53,5,1,0,0,328,57,35,57,25,9,1,0,1125,24,98,24,62,33,1,2,161,72,20,72,14,6,0,0
26,29.75,80.0,21,53,6,53,6,0,0,0,423,51,41,51,29,10,2,0,1402,29,93,29,41,50,2,0,195,74,18,74,12,5,1,0
27,29.75,80.25,22,54,5,54,4,1,0,0,328,57,35,57,23,11,1,0,1443,42,80,42,29,47,4,0,194,76,16,76,8,7,1,0
28,30.0,77.75,85,52,7,52,5,1,1,0,98,72,20,72,17,3,0,0,717,54,68,54,44,22,2,0,100,81,11,81,9,2,0,0
29,30.0,78.0,129,52,7,52,5,1,0,1,89,77,15,77,13,2,0,0,1021,63,59,63,34,19,6,0,58,80,12,80,11,1,0,0
30,30.0,78.25,77,51,8,51,6,2,0,0,136,62,30,62,25,5,0,0,987,50,72,50,43,27,2,0,115,78,14,78,9,5,0,0
31,30.0,78.5,59,52,7,52,5,2,0,0,223,57,35,57,27,8,0,0,967,47,75,47,46,27,2,0,131,78,14,78,9,5,0,0
32,30.0,78.75,65,53,6,53,4,2,0,0,229,59,33,59,25,8,0,0,1051,46,76,46,41,32,3,0,105,78,14,78,10,4,0,0
33,30.0,79.0,47,52,7,52,5,2,0,0,203,57,35,57,26,9,0,0,959,36,86,36,59,23,4,0,79,82,10,82,6,4,0,0
34,30.0,79.25,56,51,8,51,6,2,0,0,222,61,31,61,20,11,0,0,959,35,87,35,56,29,2,0,104,80,12,80,7,5,0,0
35,30.0,79.5,54,50,9,50,7,2,0,0,163,65,27,65,21,6,0,0,991,35,87,35,57,28,2,0,111,81,11,81,6,5,0,0
36,30.0,79.75,83,46,13,46,10,3,0,0,314,53,39,53,29,9,1,0,1162,26,96,26,57,37,2,0,160,70,22,70,17,5,0,0
37,30.0,80.0,119,49,10,49,7,3,0,0,371,56,36,56,25,10,1,0,1360,32,90,32,38,50,2,0,188,75,17,75,11,5,1,0
38,30.0,80.25,56,48,11,48,9,2,0,0,314,57,35,57,25,9,1,0,1440,42,80,42,29,47,4,0,194,76,16,76,8,7,1,0
39,30.0,80.5,40,50,9,50,7,2,0,0,318,57,35,57,24,10,1,0,1441,42,80,42,29,47,4,0,193,75,17,75,9,7,1,0
40,30.25,78.0,62,52,7,52,5,2,0,0,100,74,18,74,14,4,0,0,1142,48,74,48,32,39,3,0,152,77,15,77,8,7,0,0
41,30.25,78.25,60,51,8,51,5,3,0,0,186,68,24,68,16,8,0,0,1015,46,76,46,39,35,2,0,132,78,14,78,9,5,0,0
42,30.25,78.5,57,53,6,53,4,2,0,0,217,57,35,57,28,7,0,0,829,46,76,46,46,29,1,0,81,82,10,82,7,3,0,0
43,30.25,78.75,61,51,8,51,6,2,0,0,222,60,32,60,24,8,0,0,920,44,78,44,49,25,4,0,81,80,12,80,9,3,0,0
44,30.25,79.0,56,53,6,53,3,3,0,0,217,66,26,66,16,10,0,0,995,39,83,39,52,27,4,0,94,81,11,81,7,4,0,0
45,30.25,79.25,49,51,8,51,5,3,0,0,267,56,36,56,24,12,0,0,983,36,86,36,55,27,4,0,107,77,15,77,11,4,0,0
46,30.25,79.5,75,49,10,49,8,2,0,0,439,42,50,42,39,11,0,0,836,36,86,36,52,34,0,0,153,64,28,64,23,5,0,0
47,30.25,79.75,121,47,12,47,8,4,0,0,509,39,53,39,34,19,0,0,902,28,94,28,58,36,0,0,159,65,27,65,21,6,0,0
48,30.25,80.0,114,48,11,48,8,3,0,0,367,55,37,55,24,12,1,0,1270,26,96,26,48,47,1,0,184,72,20,72,14,6,0,0
49,30.25,80.25,94,48,11,48,8,3,0,0,358,55,37,55,23,13,1,0,1391,34,88,34,39,46,3,0,192,74,18,74,10,7,1,0
50,30.25,80.5,62,48,11,48,8,3,0,0,334,56,36,56,25,10,1,0,1436,42,80,42,29,47,4,0,195,75,17,75,9,7,1,0
51,30.25,80.75,54,48,11,48,9,2,0,0,323,57,35,57,24,10,1,0,1441,42,80,42,29,47,4,0,192,76,16,76,8,7,1,0
52,30.25,81.0,44,50,9,50,7,2,0,0,307,59,33,59,23,10,0,0,1440,44,78,44,27,47,4,0,193,79,13,79,5,7,1,0
53,30.5,78.0,73,46,13,46,11,2,0,0,245,61,31,61,24,7,0,0,1120,51,71,51,37,32,1,1,130,75,17,75,13,4,0,0
54,30.5,78.25,70,46,13,46,10,3,0,0,284,59,33,59,24,9,0,0,843,53,69,53,42,26,1,0,152,72,20,72,15,5,0,0
55,30.5,78.5,59,52,7,52,5,2,0,0,275,61,31,61,20,11,0,0,750,50,72,50,46,26,0,0,127,71,21,71,18,3,0,0
56,30.5,78.75,52,48,11,48,9,2,0,0,299,49,43,49,33,10,0,0,828,39,83,39,55,28,0,0,110,69,23,69,21,2,0,0
57,30.5,79.0,45,55,4,55,1,3,0,0,352,55,37,55,26,11,0,0,1015,37,85,37,54,27,4,0,135,75,17,75,14,2,1,0
58,30.5,79.25,73,53,6,53,4,2,0,0,391,45,47,45,34,13,0,0,848,40,82,40,52,29,1,0,142,67,25,67,22,3,0,0
59,30.5,79.5,91,48,11,48,9,2,0,0,474,42,50,42,35,15,0,0,740,40,82,40,49,33,0,0,160,67,25,67,19,6,0,0
60,30.5,79.75,95,46,13,46,11,2,0,0,479,42,50,42,35,15,0,0,824,34,88,34,52,36,0,0,167,67,25,67,19,6,0,0
61,30.5,80.0,123,46,13,46,9,4,0,0,460,42,50,42,37,13,0,0,913,24,98,24,58,40,0,0,167,66,26,66,21,5,0,0
62,30.5,80.25,81,48,11,48,8,3,0,0,375,44,48,44,34,13,1,0,1291,27,95,27,47,46,2,0,188,68,24,68,16,8,0,0
63,30.75,77.75,91,48,11,48,9,1,1,0,306,56,36,56,26,9,1,0,910,55,67,55,42,21,3,1,241,74,18,74,12,6,0,0
64,30.75,78.0,58,48,11,48,9,2,0,0,360,56,36,56,25,11,0,0,719,57,65,57,41,24,0,0,234,73,19,73,12,7,0,0
65,30.75,78.25,52,53,6,53,4,2,0,0,344,64,28,64,15,13,0,0,873,67,55,67,32,19,4,0,318,70,22,70,14,7,0,1
66,30.75,78.5,56,51,8,51,6,2,0,0,255,62,30,62,19,11,0,0,365,70,52,70,41,11,0,0,124,73,19,73,16,3,0,0
67,30.75,78.75,51,49,10,49,8,2,0,0,300,55,37,55,29,8,0,0,691,44,78,44,51,27,0,0,105,73,19,73,15,4,0,0
68,30.75,79.0,50,48,11,48,9,2,0,0,377,42,50,42,38,12,0,0,798,36,86,36,59,27,0,0,137,64,28,64,25,3,0,0
69,30.75,79.25,93,48,11,48,8,3,0,0,509,43,49,43,29,19,1,0,801,38,84,38,49,35,0,0,177,66,26,66,20,6,0,0
70,30.75,79.5,98,48,11,48,7,4,0,0,567,42,50,42,26,23,1,0,826,40,82,40,42,40,0,0,193,68,24,68,18,6,0,0
71,30.75,79.75,91,48,11,48,9,2,0,0,504,42,50,42,31,19,0,0,816,38,84,38,48,36,0,0,171,67,25,67,18,7,0,0
72,30.75,80.0,110,45,14,45,11,3,0,0,505,42,50,42,32,18,0,0,798,32,90,32,56,34,0,0,170,67,25,67,18,7,0,0
73,31.0,78.0,360,48,11,48,4,6,0,1,860,57,35,57,19,7,9,0,627,60,62,60,44,18,0,0,212,67,25,67,17,8,0,0
74,31.0,78.25,280,47,12,47,5,6,0,1,715,55,37,55,20,12,5,0,665,52,70,52,46,23,1,0,226,68,24,68,17,6,1,0
75,31.0,78.5,55,49,10,49,8,2,0,0,298,56,36,56,27,9,0,0,577,56,66,56,46,20,0,0,139,69,23,69,18,5,0,0
76,31.0,78.75,51,49,10,49,8,2,0,0,303,54,38,54,30,8,0,0,702,40,82,40,57,25,0,0,131,72,20,72,16,4,0,0
77,31.0,79.0,60,46,13,46,11,2,0,0,395,39,53,39,39,14,0,0,740,36,86,36,58,28,0,0,125,67,25,67,21,4,0,0
78,31.0,79.25,89,48,11,48,8,3,0,0,496,41,51,41,33,17,1,0,812,39,83,39,47,36,0,0,172,66,26,66,21,5,0,0
79,31.0,79.5,93,48,11,48,8,3,0,0,512,43,49,43,28,20,1,0,801,39,83,39,49,34,0,0,177,66,26,66,20,6,0,0
80,31.0,79.75,95,48,11,48,8,3,0,0,511,43,49,43,29,19,1,0,799,40,82,40,48,34,0,0,177,66,26,66,19,7,0,0
81,31.25,78.25,209,46,13,46,8,4,1,0,608,47,45,47,28,15,2,0,187,64,58,64,56,2,0,0,111,72,20,72,17,3,0,0
82,31.25,79.0,61,46,13,46,11,2,0,0,384,39,53,39,42,11,0,0,689,38,84,38,57,27,0,0,128,67,25,67,20,5,0,0
