FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
31,30.0,78.5,60,51,8,51,6,2,0,0,102,59,33,59,31,2,0,0,327,81,41,81,27,14,0,0,0,92,0,92,0,0,0,0
32,30.0,78.75,64,51,8,51,6,2,0,0,246,52,40,52,32,8,0,0,468,54,68,54,47,21,0,0,77,73,19,73,18,1,0,0
33,30.0,79.0,23,53,6,53,5,1,0,0,122,51,41,51,41,0,0,0,270,59,63,59,55,8,0,0,62,73,19,73,18,1,0,0
34,30.0,79.25,53,48,11,48,9,2,0,0,152,55,37,55,35,2,0,0,457,77,45,77,23,22,0,0,0,92,0,92,0,0,0,0
35,30.0,79.5,45,50,9,50,7,2,0,0,156,61,31,61,28,3,0,0,655,71,51,71,24,27,0,0,0,92,0,92,0,0,0,0
36,30.0,79.75,76,55,4,55,2,2,0,0,82,73,19,73,17,2,0,0,985,23,99,23,59,39,1,0,77,71,21,71,19,2,0,0
37,30.0,80.0,91,53,6,53,4,1,1,0,69,76,16,76,15,1,0,0,1349,21,101,21,50,48,3,0,203,65,27,65,24,3,0,0
38,30.0,80.25,112,53,6,53,3,2,1,0,82,79,13,79,10,3,0,0,704,26,96,26,70,26,0,0,184,64,28,64,21,7,0,0
39,30.0,80.5,122,53,6,53,3,2,1,0,75,79,13,79,10,3,0,0,637,28,94,28,72,22,0,0,171,65,27,65,20,7,0,0
40,30.25,78.0,28,52,7,52,6,1,0,0,118,68,24,68,21,3,0,0,546,59,63,59,46,16,1,0,4,88,4,88,4,0,0,0
41,30.25,78.25,52,53,6,53,4,2,0,0,89,72,20,72,17,3,0,0,252,83,39,83,28,11,0,0,0,92,0,92,0,0,0,0
42,30.25,78.5,83,51,8,51,6,2,0,0,203,57,35,57,28,7,0,0,336,75,47,75,34,13,0,0,6,86,6,86,6,0,0,0
43,30.25,78.75,59,52,7,52,6,1,0,0,264,54,38,54,27,11,0,0,626,57,65,57,40,25,0,0,205,69,23,69,15,8,0,0
44,30.25,79.0,14,50,9,50,9,0,0,0,70,55,37,55,37,0,0,0,144,69,53,69,51,2,0,0,14,82,10,82,10,0,0,0
45,30.25,79.25,76,45,14,45,10,4,0,0,150,48,44,48,43,1,0,0,396,72,50,72,34,16,0,0,18,82,10,82,10,0,0,0
46,30.25,79.5,80,38,21,38,17,4,0,0,190,46,46,46,42,4,0,0,404,57,65,57,52,13,0,0,79,81,11,81,8,3,0,0
47,30.25,79.75,70,38,21,38,19,2,0,0,170,48,44,48,39,5,0,0,988,22,100,22,62,38,0,0,157,64,28,64,24,4,0,0
48,30.25,80.0,96,49,10,49,7,2,1,0,99,62,30,62,29,1,0,0,1215,20,102,20,55,44,3,0,202,65,27,65,22,5,0,0
49,30.25,80.25,111,54,5,54,2,2,1,0,85,67,25,67,23,2,0,0,1042,21,101,21,61,40,0,0,208,64,28,64,23,5,0,0
50,30.25,80.5,120,53,6,53,3,2,1,0,71,76,16,76,13,3,0,0,811,21,101,21,71,30,0,0,189,64,28,64,21,7,0,0
51,30.25,80.75,130,53,6,53,3,2,1,0,65,84,8,84,5,3,0,0,731,24,98,24,71,27,0,0,198,64,28,64,21,7,0,0
52,30.25,81.0,149,54,5,54,2,2,1,0,68,87,5,87,0,5,0,0,637,33,89,33,63,26,0,0,200,64,28,64,20,8,0,0
53,30.5,78.0,42,51,8,51,5,3,0,0,132,58,34,58,32,2,0,0,548,48,74,48,53,21,0,0,50,69,23,69,23,0,0,0
54,30.5,78.25,78,50,9,50,7,2,0,0,281,49,43,49,34,9,0,0,539,54,68,54,47,20,1,0,122,71,21,71,16,5,0,0
55,30.5,78.5,91,51,8,51,6,2,0,0,323,49,43,49,31,12,0,0,533,61,61,61,39,22,0,0,65,71,21,71,21,0,0,0
56,30.5,78.75,47,48,11,48,10,1,0,0,248,49,43,49,35,8,0,0,515,51,71,51,50,21,0,0,108,71,21,71,16,5,0,0
57,30.5,79.0,84,43,16,43,14,2,0,0,195,52,40,52,33,7,0,0,538,49,73,49,52,21,0,0,96,70,22,70,20,2,0,0
58,30.5,79.25,118,38,21,38,16,5,0,0,223,46,46,46,41,5,0,0,571,60,62,60,42,19,1,0,43,83,9,83,8,1,0,0
59,30.5,79.5,66,36,23,36,23,0,0,0,209,49,43,49,38,5,0,0,318,62,60,62,50,10,0,0,94,82,10,82,6,4,0,0
60,30.5,79.75,75,37,22,37,20,2,0,0,199,47,45,47,41,4,0,0,607,31,91,31,70,21,0,0,143,64,28,64,23,5,0,0
61,30.5,80.0,65,38,21,38,19,2,0,0,191,47,45,47,41,4,0,0,810,24,98,24,73,25,0,0,206,61,31,61,24,7,0,0
62,30.5,80.25,68,43,16,43,14,2,0,0,157,54,38,54,33,5,0,0,943,22,100,22,64,36,0,0,210,63,29,63,23,6,0,0
63,30.75,77.75,80,48,11,48,10,1,0,0,193,66,26,66,20,6,0,0,584,58,64,58,43,21,0,0,97,68,24,68,21,3,0,0
64,30.75,78.0,77,47,12,47,11,1,0,0,229,59,33,59,24,9,0,0,525,55,67,55,46,21,0,0,115,69,23,69,20,3,0,0
65,30.75,78.25,95,48,11,48,9,2,0,0,376,48,44,48,32,12,0,0,592,74,48,74,29,15,4,0,0,92,0,92,0,0,0,0
66,30.75,78.5,83,49,10,49,9,1,0,0,346,53,39,53,26,13,0,0,619,67,55,67,35,18,2,0,9,83,9,83,9,0,0,0
67,30.75,78.75,43,47,12,47,11,1,0,0,246,55,37,55,30,7,0,0,488,65,57,65,42,14,1,0,17,81,11,81,11,0,0,0
68,30.75,79.0,68,38,21,38,20,1,0,0,213,51,41,51,35,6,0,0,476,54,68,54,52,16,0,0,32,83,9,83,9,0,0,0
69,30.75,79.25,76,37,22,37,20,2,0,0,198,47,45,47,41,4,0,0,362,58,64,58,52,12,0,0,86,82,10,82,7,3,0,0
70,30.75,79.5,70,37,22,37,20,2,0,0,205,48,44,48,38,6,0,0,340,61,61,61,48,13,0,0,92,82,10,82,6,4,0,0
71,30.75,79.75,74,37,22,37,20,2,0,0,200,47,45,47,41,4,0,0,432,37,85,37,71,14,0,0,110,68,24,68,21,3,0,0
72,30.75,80.0,79,36,23,36,20,3,0,0,209,48,44,48,38,6,0,0,769,29,93,29,65,28,0,0,171,62,30,62,23,7,0,0
73,31.0,78.0,102,47,12,47,8,4,0,0,291,57,35,57,26,9,0,0,633,52,70,52,52,17,1,0,58,63,29,63,29,0,0,0
74,31.0,78.25,93,47,12,47,8,4,0,0,330,46,46,46,33,13,0,0,593,50,72,50,52,20,0,0,18,77,15,77,15,0,0,0
75,31.0,78.5,67,46,13,46,11,2,0,0,296,45,47,45,34,13,0,0,511,72,50,72,33,16,1,0,0,92,0,92,0,0,0,0
76,31.0,78.75,54,47,12,47,10,2,0,0,269,51,41,51,32,9,0,0,511,61,61,61,44,16,1,0,15,79,13,79,13,0,0,0
77,31.0,79.0,68,39,20,39,19,1,0,0,215,50,42,50,35,7,0,0,451,56,66,56,54,12,0,0,30,83,9,83,9,0,0,0
78,31.0,79.25,81,36,23,36,20,3,0,0,216,45,47,45,41,6,0,0,434,50,72,50,59,13,0,0,69,82,10,82,7,3,0,0
79,31.0,79.5,79,37,22,37,20,2,0,0,204,47,45,47,41,4,0,0,371,57,65,57,51,14,0,0,88,82,10,82,7,3,0,0
80,31.0,79.75,75,37,22,37,20,2,0,0,205,48,44,48,39,5,0,0,397,44,78,44,66,12,0,0,104,72,20,72,17,3,0,0
81,31.25,78.25,85,42,17,42,14,3,0,0,278,49,43,49,32,11,0,0,451,39,83,39,70,13,0,0,63,67,25,67,24,1,0,0
82,31.25,79.0,68,38,21,38,20,1,0,0,233,44,48,44,42,6,0,0,420,52,70,52,57,13,0,0,36,83,9,83,9,0,0,0
