FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
25,29.75,79.75,65,48,11,48,9,2,0,0,57,70,22,70,22,0,0,0,765,57,65,57,50,11,3,1,78,86,6,86,3,3,0,0
26,29.75,80.0,18,53,6,53,6,0,0,0,80,75,17,75,14,3,0,0,845,52,70,52,49,17,3,1,78,86,6,86,3,3,0,0
27,29.75,80.25,17,57,2,57,1,1,0,0,58,78,14,78,12,2,0,0,937,52,70,52,48,18,3,1,78,86,6,86,3,3,0,0
28,30.0,77.75,72,50,9,50,6,3,0,0,12,89,3,89,3,0,0,0,1034,47,75,47,49,21,4,1,7,90,2,90,2,0,0,0
29,30.0,78.0,76,51,8,51,5,3,0,0,12,88,4,88,4,0,0,0,1489,50,72,50,41,22,6,3,3,91,1,91,1,0,0,0
30,30.0,78.25,93,47,12,47,9,3,0,0,30,79,13,79,13,0,0,0,1199,43,79,43,38,35,6,0,4,90,2,90,2,0,0,0
31,30.0,78.5,113,47,12,47,7,5,0,0,36,80,12,80,12,0,0,0,1003,46,76,46,43,30,3,0,3,90,2,90,2,0,0,0
32,30.0,78.75,126,46,13,46,8,5,0,0,45,78,14,78,13,1,0,0,721,47,75,47,53,20,2,0,2,90,2,90,2,0,0,0
33,30.0,79.0,118,46,13,46,9,4,0,0,63,67,25,67,25,0,0,0,520,52,70,52,57,12,1,0,0,92,0,92,0,0,0,0
34,30.0,79.25,86,49,10,49,8,2,0,0,86,63,29,63,28,1,0,0,556,44,78,44,63,14,1,0,68,88,4,88,1,3,0,0
35,30.0,79.5,71,48,11,48,9,2,0,0,75,68,24,68,23,1,0,0,917,51,71,51,47,20,3,1,78,86,6,86,3,3,0,0
36,30.0,79.75,15,52,7,52,7,0,0,0,92,73,19,73,15,4,0,0,833,52,70,52,52,14,3,1,78,86,6,86,3,3,0,0
37,30.0,80.0,2,57,2,57,2,0,0,0,110,75,17,75,12,5,0,0,840,53,69,53,49,16,3,1,78,86,6,86,3,3,0,0
38,30.0,80.25,14,57,2,57,2,0,0,0,66,75,17,75,16,1,0,0,895,51,71,51,50,17,3,1,78,86,6,86,3,3,0,0
39,30.0,80.5,15,57,2,57,1,1,0,0,62,77,15,77,14,1,0,0,905,52,70,52,49,17,3,1,78,86,6,86,3,3,0,0
40,30.25,78.0,102,47,12,47,7,5,0,0,49,72,20,72,20,0,0,0,1198,37,85,37,43,38,3,1,5,90,2,90,2,0,0,0
41,30.25,78.25,142,47,12,47,7,5,0,0,66,76,16,76,13,3,0,0,896,40,82,40,50,31,1,0,5,90,2,90,2,0,0,0
42,30.25,78.5,151,47,12,47,6,6,0,0,73,76,16,76,13,3,0,0,547,60,62,60,47,14,1,0,4,90,2,90,2,0,0,0
43,30.25,78.75,161,46,13,46,7,6,0,0,80,76,16,76,13,3,0,0,478,58,64,58,51,12,1,0,2,91,1,91,1,0,0,0
44,30.25,79.0,154,47,12,47,6,6,0,0,104,63,29,63,27,2,0,0,512,44,78,44,65,12,1,0,1,91,1,91,1,0,0,0
45,30.25,79.25,72,46,13,46,10,3,0,0,121,59,33,59,31,2,0,0,776,43,79,43,48,30,1,0,0,92,0,92,0,0,0,0
46,30.25,79.5,30,50,9,50,8,1,0,0,121,61,31,61,27,4,0,0,983,35,87,35,54,31,1,1,50,86,6,86,4,2,0,0
47,30.25,79.75,10,53,6,53,6,0,0,0,115,69,23,69,19,4,0,0,963,43,79,43,54,21,3,1,78,86,6,86,3,3,0,0
48,30.25,80.0,3,57,2,57,2,0,0,0,116,71,21,71,16,5,0,0,888,47,75,47,55,16,3,1,78,86,6,86,3,3,0,0
49,30.25,80.25,5,57,2,57,2,0,0,0,107,72,20,72,16,4,0,0,887,50,72,50,51,17,3,1,78,86,6,86,3,3,0,0
50,30.25,80.5,12,57,2,57,2,0,0,0,78,74,18,74,17,1,0,0,877,54,68,54,47,17,3,1,78,86,6,86,3,3,0,0
51,30.25,80.75,13,57,2,57,2,0,0,0,73,75,17,75,16,1,0,0,876,58,64,58,43,17,3,1,78,86,6,86,3,3,0,0
52,30.25,81.0,15,57,2,57,1,1,0,0,67,78,14,78,12,2,0,0,915,60,62,60,40,18,3,1,78,86,6,86,3,3,0,0
53,30.5,78.0,154,46,13,46,8,5,0,0,128,64,28,64,24,4,0,0,726,38,84,38,58,26,0,0,9,90,2,90,2,0,0,0
54,30.5,78.25,186,46,13,46,7,6,0,0,97,70,22,70,19,3,0,0,642,43,79,43,60,18,1,0,5,90,2,90,2,0,0,0
55,30.5,78.5,170,46,13,46,7,6,0,0,86,75,17,75,14,3,0,0,880,42,80,42,48,31,1,0,4,90,2,90,2,0,0,0
56,30.5,78.75,160,46,13,46,7,6,0,0,161,71,21,71,14,7,0,0,1051,33,89,33,50,38,1,0,6,87,5,87,5,0,0,0
57,30.5,79.0,171,48,11,48,5,6,0,0,208,68,24,68,16,8,0,0,1473,34,88,34,44,38,5,1,7,86,6,86,6,0,0,0
58,30.5,79.25,82,47,12,47,8,4,0,0,144,65,27,65,22,5,0,0,926,31,91,31,52,39,0,0,7,87,5,87,5,0,0,0
59,30.5,79.5,13,52,7,52,7,0,0,0,146,66,26,66,20,6,0,0,906,30,92,30,57,34,1,0,32,81,11,81,10,1,0,0
60,30.5,79.75,6,55,4,55,4,0,0,0,150,65,27,65,22,5,0,0,1139,29,93,29,52,39,1,1,51,85,7,85,5,2,0,0
61,30.5,80.0,4,57,2,57,2,0,0,0,127,69,23,69,19,4,0,0,993,34,88,34,57,28,2,1,65,86,6,86,3,3,0,0
62,30.5,80.25,6,57,2,57,2,0,0,0,105,70,22,70,18,4,0,0,902,45,77,45,57,16,3,1,71,86,6,86,3,3,0,0
63,30.75,77.75,189,44,15,44,10,5,0,0,125,75,17,75,14,3,0,0,1107,44,78,44,45,29,3,1,2,90,2,90,2,0,0,0
64,30.75,78.0,211,42,17,42,7,10,0,0,134,67,25,67,22,3,0,0,981,46,76,46,40,35,1,0,4,90,2,90,2,0,0,0
65,30.75,78.25,174,43,16,43,10,6,0,0,99,68,24,68,21,3,0,0,1130,45,77,45,39,34,3,1,8,85,7,85,7,0,0,0
66,30.75,78.5,164,43,16,43,10,6,0,0,114,70,22,70,19,3,0,0,1169,37,85,37,45,36,4,0,10,84,8,84,8,0,0,0
67,30.75,78.75,152,43,16,43,10,6,0,0,157,68,24,68,17,7,0,0,971,31,91,31,53,38,0,0,11,83,9,83,9,0,0,0
68,30.75,79.0,163,46,13,46,7,6,0,0,179,68,24,68,16,8,0,0,1126,30,92,30,47,43,2,0,11,83,9,83,9,0,0,0
69,30.75,79.25,117,48,11,48,6,5,0,0,158,64,28,64,23,5,0,0,907,36,86,36,50,36,0,0,13,84,8,84,8,0,0,0
70,30.75,79.5,9,53,6,53,6,0,0,0,164,66,26,66,20,6,0,0,822,30,92,30,61,31,0,0,20,80,12,80,12,0,0,0
71,30.75,79.75,2,57,2,57,2,0,0,0,161,66,26,66,21,5,0,0,1000,28,94,28,55,38,1,0,39,79,13,79,12,1,0,0
72,30.75,80.0,3,57,2,57,2,0,0,0,151,67,25,67,20,5,0,0,1067,30,92,30,52,39,0,1,48,84,8,84,6,2,0,0
73,31.0,78.0,46,46,13,46,12,1,0,0,37,78,14,78,14,0,0,0,938,36,86,36,51,35,0,0,11,85,7,85,7,0,0,0
74,31.0,78.25,67,43,16,43,14,2,0,0,92,60,32,60,30,2,0,0,1021,34,88,34,50,37,1,0,11,83,9,83,9,0,0,0
75,31.0,78.5,138,44,15,44,10,5,0,0,156,59,33,59,29,4,0,0,950,35,87,35,55,32,0,0,9,84,8,84,8,0,0,0
76,31.0,78.75,138,45,14,45,8,6,0,0,159,61,31,61,25,6,0,0,928,33,89,33,54,35,0,0,10,84,8,84,8,0,0,0
77,31.0,79.0,147,45,14,45,8,6,0,0,165,62,30,62,24,6,0,0,890,37,85,37,50,35,0,0,10,84,8,84,8,0,0,0
78,31.0,79.25,133,48,11,48,5,6,0,0,160,63,29,63,23,6,0,0,903,35,87,35,52,35,0,0,12,84,8,84,8,0,0,0
79,31.0,79.5,10,53,6,53,6,0,0,0,173,66,26,66,20,6,0,0,761,48,74,48,43,31,0,0,16,89,3,89,3,0,0,0
80,31.0,79.75,0,59,0,59,0,0,0,0,169,67,25,67,19,6,0,0,853,31,91,31,57,34,0,0,24,85,7,85,7,0,0,0
81,31.25,78.25,101,45,14,45,11,3,0,0,152,59,33,59,29,4,0,0,484,43,79,43,67,12,0,0,11,84,8,84,8,0,0,0
82,31.25,79.0,130,46,13,46,7,6,0,0,200,60,32,60,26,6,0,0,892,36,86,36,52,34,0,0,10,85,7,85,7,0,0,0
