FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
30,30.0,78.25,29,52,7,52,6,1,0,0,43,77,15,77,15,0,0,0,1505,29,93,29,52,37,2,2,139,82,10,82,4,6,0,0
31,30.0,78.5,39,51,8,51,7,1,0,0,115,75,17,75,14,3,0,0,1336,31,91,31,45,44,0,2,163,75,17,75,11,6,0,0
32,30.0,78.75,62,50,9,50,7,2,0,0,105,73,19,73,17,2,0,0,1089,38,84,38,39,43,2,0,186,74,18,74,11,7,0,0
33,30.0,79.0,68,50,9,50,7,2,0,0,78,71,21,71,19,2,0,0,676,32,90,32,65,25,0,0,238,70,22,70,15,6,1,0
34,30.0,79.25,73,49,10,49,8,2,0,0,177,66,26,66,23,2,1,0,838,29,93,29,66,25,2,0,229,70,22,70,15,6,1,0
35,30.0,79.5,58,49,10,49,8,2,0,0,167,73,19,73,15,3,1,0,844,35,87,35,59,26,2,0,166,75,17,75,11,6,0,0
36,30.0,79.75,35,51,8,51,7,1,0,0,109,69,23,69,21,2,0,0,1648,14,108,14,53,50,5,0,289,75,17,75,10,5,2,0
37,30.0,80.0,11,54,5,54,5,0,0,0,76,73,19,73,18,1,0,0,1966,15,107,15,47,52,7,1,278,75,17,75,12,3,2,0
38,30.0,80.25,57,51,8,51,6,2,0,0,155,59,33,59,28,5,0,0,1816,14,108,14,46,54,8,0,293,74,18,74,10,7,1,0
39,30.0,80.5,65,51,8,51,6,2,0,0,168,60,32,60,26,6,0,0,1780,14,108,14,47,54,7,0,307,75,17,75,9,7,1,0
40,30.25,78.0,74,46,13,46,10,3,0,0,48,76,16,76,16,0,0,0,1458,31,91,31,42,44,5,0,210,77,15,77,7,7,1,0
41,30.25,78.25,71,49,10,49,8,2,0,0,51,77,15,77,14,1,0,0,1209,35,87,35,44,40,3,0,170,79,13,79,6,7,0,0
42,30.25,78.5,248,48,11,48,7,2,1,1,70,74,18,74,16,2,0,0,886,44,78,44,40,37,1,0,131,76,16,76,10,6,0,0
43,30.25,78.75,177,48,11,48,6,3,2,0,82,73,19,73,17,2,0,0,816,46,76,46,39,37,0,0,156,74,18,74,11,7,0,0
44,30.25,79.0,94,50,9,50,5,4,0,0,100,69,23,69,19,4,0,0,605,34,88,34,72,16,0,0,237,66,26,66,19,7,0,0
45,30.25,79.25,76,50,9,50,7,2,0,0,100,64,28,64,26,2,0,0,743,24,98,24,74,24,0,0,252,66,26,66,18,8,0,0
46,30.25,79.5,73,49,10,49,8,2,0,0,170,59,33,59,29,4,0,0,717,23,99,23,73,26,0,0,294,61,31,61,21,10,0,0
47,30.25,79.75,34,53,6,53,5,1,0,0,94,68,24,68,22,2,0,0,1386,15,107,15,58,48,1,0,326,62,30,62,22,7,1,0
48,30.25,80.0,18,53,6,53,6,0,0,0,85,66,26,66,25,1,0,0,1875,12,110,12,52,52,5,1,284,75,17,75,12,3,2,0
49,30.25,80.25,31,53,6,53,5,1,0,0,106,62,30,62,28,2,0,0,1912,12,110,12,50,54,5,1,294,74,18,74,11,5,2,0
50,30.25,80.5,49,53,6,53,4,2,0,0,144,61,31,61,28,3,0,0,1859,13,109,13,43,60,6,0,304,74,18,74,10,7,1,0
51,30.25,80.75,57,51,8,51,6,2,0,0,159,59,33,59,29,4,0,0,1835,13,109,13,46,56,7,0,300,74,18,74,10,7,1,0
52,30.25,81.0,65,51,8,51,6,2,0,0,168,63,29,63,21,8,0,0,1792,16,106,16,45,53,8,0,290,75,17,75,9,7,1,0
53,30.5,78.0,121,46,13,46,9,4,0,0,114,68,24,68,20,4,0,0,1271,32,90,32,49,38,3,0,272,73,19,73,11,7,1,0
54,30.5,78.25,154,49,10,49,6,4,0,0,104,76,16,76,12,4,0,0,1082,32,90,32,47,43,0,0,248,79,13,79,3,9,1,0
55,30.5,78.5,310,48,11,48,6,3,0,2,108,76,16,76,11,5,0,0,1012,33,89,33,48,41,0,0,257,77,15,77,6,9,0,0
56,30.5,78.75,294,48,11,48,6,3,0,2,120,60,32,60,30,2,0,0,1279,22,100,22,52,46,1,1,186,71,21,71,14,7,0,0
57,30.5,79.0,105,50,9,50,4,5,0,0,161,63,29,63,22,7,0,0,1146,27,95,27,56,37,2,0,282,65,27,65,17,10,0,0
58,30.5,79.25,90,49,10,49,6,4,0,0,199,60,32,60,26,6,0,0,694,28,94,28,69,25,0,0,226,68,24,68,13,11,0,0
59,30.5,79.5,84,51,8,51,4,4,0,0,195,62,30,62,24,6,0,0,666,23,99,23,77,22,0,0,317,62,30,62,20,9,1,0
60,30.5,79.75,61,50,9,50,7,2,0,0,179,62,30,62,25,5,0,0,758,20,102,20,75,27,0,0,285,62,30,62,19,11,0,0
61,30.5,80.0,36,53,6,53,5,1,0,0,96,67,25,67,23,2,0,0,1284,19,103,19,56,46,1,0,303,61,31,61,23,7,1,0
62,30.5,80.25,37,53,6,53,5,1,0,0,125,63,29,63,27,2,0,0,1825,7,115,7,54,55,6,0,290,70,22,70,14,6,2,0
63,30.75,77.75,126,46,13,46,7,6,0,0,136,76,16,76,10,6,0,0,1058,41,81,41,44,35,2,0,334,75,17,75,10,5,1,1
64,30.75,78.0,99,47,12,47,8,4,0,0,114,68,24,68,21,3,0,0,969,27,95,27,58,36,1,0,242,76,16,76,7,9,0,0
65,30.75,78.25,145,50,9,50,3,6,0,0,120,75,17,75,13,4,0,0,1223,37,85,37,41,41,3,0,218,80,12,80,8,3,0,1
66,30.75,78.5,695,52,7,52,2,3,0,2,116,71,21,71,17,4,0,0,1273,27,95,27,48,45,1,1,260,76,16,76,6,10,0,0
67,30.75,78.75,391,47,12,47,7,3,0,2,121,62,30,62,29,1,0,0,1496,23,99,23,54,39,4,2,195,74,18,74,11,7,0,0
68,30.75,79.0,156,47,12,47,8,4,0,0,145,57,35,57,31,4,0,0,1259,11,111,11,66,42,2,1,270,60,32,60,23,9,0,0
69,30.75,79.25,101,48,11,48,7,4,0,0,176,61,31,61,28,3,0,0,753,16,106,16,82,24,0,0,371,62,30,62,20,8,2,0
70,30.75,79.5,86,49,10,49,6,4,0,0,161,62,30,62,28,2,0,0,764,23,99,23,74,25,0,0,435,62,30,62,17,10,3,0
71,30.75,79.75,76,49,10,49,8,2,0,0,173,61,31,61,28,3,0,0,719,22,100,22,76,24,0,0,343,61,31,61,20,10,1,0
72,30.75,80.0,46,52,7,52,5,2,0,0,140,60,32,60,30,2,0,0,975,19,103,19,65,38,0,0,343,61,31,61,21,9,1,0
73,31.0,78.0,90,49,10,49,5,5,0,0,158,76,16,76,11,5,0,0,995,35,87,35,45,41,1,0,223,77,15,77,6,8,1,0
74,31.0,78.25,180,47,12,47,7,3,2,0,153,71,21,71,17,4,0,0,1096,24,98,24,52,46,0,0,245,76,16,76,7,8,1,0
75,31.0,78.5,404,47,12,47,7,3,0,2,124,60,32,60,28,4,0,0,1397,21,101,21,54,44,2,1,216,75,17,75,8,9,0,0
76,31.0,78.75,378,47,12,47,7,3,0,2,125,61,31,61,30,1,0,0,1470,20,102,20,57,40,3,2,235,71,21,71,11,10,0,0
77,31.0,79.0,287,47,12,47,8,2,0,2,141,55,37,55,34,3,0,0,1321,11,111,11,68,40,2,1,284,62,30,62,21,9,0,0
78,31.0,79.25,131,48,11,48,6,5,0,0,173,59,33,59,30,3,0,0,787,15,107,15,81,26,0,0,352,62,30,62,20,8,2,0
79,31.0,79.5,93,49,10,49,6,4,0,0,176,61,31,61,28,3,0,0,757,16,106,16,81,25,0,0,372,62,30,62,19,9,2,0
80,31.0,79.75,79,50,9,50,5,4,0,0,181,61,31,61,28,3,0,0,732,19,103,19,79,24,0,0,359,62,30,62,19,9,2,0
81,31.25,78.25,50,43,16,43,15,1,0,0,133,65,27,65,23,4,0,0,476,45,77,45,61,16,0,0,194,71,21,71,15,6,0,0
82,31.25,79.0,336,46,13,46,9,2,0,2,136,55,37,55,34,3,0,0,1313,11,111,11,69,39,2,1,302,62,30,62,22,7,1,0
