FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
42,30.25,78.5,33,52,7,52,6,1,0,0,193,68,24,68,17,7,0,0,672,61,61,61,41,18,2,0,107,88,4,88,2,1,1,0
43,30.25,78.75,38,53,6,53,3,3,0,0,228,67,25,67,18,7,0,0,897,56,66,56,32,32,2,0,159,82,10,82,8,1,0,1
44,30.25,79.0,47,53,6,53,3,3,0,0,263,63,29,63,21,8,0,0,1438,45,77,45,40,29,7,1,227,82,10,82,5,4,0,1
45,30.25,79.25,53,50,9,50,6,3,0,0,287,57,35,57,23,12,0,0,1507,28,94,28,47,42,4,1,207,80,12,80,8,3,0,1
46,30.25,79.5,49,49,10,49,8,2,0,0,272,58,34,58,25,9,0,0,1516,21,101,21,44,55,1,1,232,77,15,77,12,2,0,1
47,30.25,79.75,37,54,5,54,3,2,0,0,253,58,34,58,27,7,0,0,1588,14,108,14,54,50,4,0,290,75,17,75,12,4,0,1
48,30.25,80.0,49,52,7,52,4,3,0,0,267,58,34,58,28,6,0,0,1823,12,110,12,50,55,4,1,360,75,17,75,9,6,1,1
49,30.25,80.25,46,52,7,52,4,3,0,0,277,59,33,59,26,7,0,0,1918,10,112,10,48,58,6,0,375,75,17,75,9,6,1,1
50,30.25,80.5,45,51,8,51,5,3,0,0,294,59,33,59,24,9,0,0,1999,11,111,11,46,60,5,0,398,76,16,76,9,4,2,1
51,30.25,80.75,43,51,8,51,6,2,0,0,301,61,31,61,22,9,0,0,2082,10,112,10,47,59,6,0,408,76,16,76,9,4,2,1
52,30.25,81.0,43,51,8,51,7,1,0,0,306,61,31,61,21,10,0,0,2220,12,110,12,45,59,6,0,421,76,16,76,9,4,2,1
53,30.5,78.0,72,51,8,51,5,3,0,0,265,61,31,61,24,6,1,0,1459,34,88,34,43,39,5,1,99,80,12,80,9,3,0,0
54,30.5,78.25,54,50,9,50,7,2,0,0,299,61,31,61,22,8,1,0,903,41,81,41,50,29,2,0,101,82,10,82,8,1,1,0
55,30.5,78.5,27,53,6,53,6,0,0,0,233,64,28,64,19,9,0,0,761,50,72,50,47,23,2,0,94,85,7,85,5,1,1,0
56,30.5,78.75,46,51,8,51,5,3,0,0,319,59,33,59,23,9,1,0,1155,28,94,28,51,41,2,0,150,79,13,79,10,2,1,0
57,30.5,79.0,52,52,7,52,4,3,0,0,351,59,33,59,21,11,1,0,1491,22,100,22,47,50,2,1,166,79,13,79,8,4,1,0
58,30.5,79.25,57,49,10,49,7,3,0,0,298,58,34,58,21,13,0,0,1406,25,97,25,47,47,2,1,215,77,15,77,11,3,0,1
59,30.5,79.5,68,49,10,49,7,3,0,0,297,59,33,59,21,12,0,0,1161,30,92,30,50,38,3,1,269,77,15,77,11,3,0,1
60,30.5,79.75,58,49,10,49,8,2,0,0,286,55,37,55,28,9,0,0,1415,16,106,16,55,48,3,0,286,73,19,73,15,3,0,1
61,30.5,80.0,54,48,11,48,8,3,0,0,268,56,36,56,28,8,0,0,1604,14,108,14,54,50,4,0,329,73,19,73,11,6,1,1
62,30.5,80.25,44,52,7,52,4,3,0,0,274,58,34,58,27,7,0,0,1918,10,112,10,47,59,6,0,369,75,17,75,9,6,1,1
63,30.75,77.75,72,51,8,51,5,3,0,0,291,61,31,61,20,11,0,0,832,48,74,48,47,27,0,0,84,83,9,83,7,2,0,0
64,30.75,78.0,74,51,8,51,5,3,0,0,332,62,30,62,18,11,1,0,1011,35,87,35,55,30,2,0,101,81,11,81,9,2,0,0
65,30.75,78.25,77,50,9,50,5,4,0,0,413,63,29,63,17,10,2,0,1354,48,74,48,37,35,1,1,117,83,9,83,6,2,1,0
66,30.75,78.5,62,49,10,49,8,2,0,0,282,61,31,61,20,11,0,0,887,41,81,41,46,33,2,0,102,81,11,81,9,1,1,0
67,30.75,78.75,59,49,10,49,9,1,0,0,333,62,30,62,19,10,1,0,957,27,95,27,60,34,1,0,122,78,14,78,12,1,1,0
68,30.75,79.0,55,47,12,47,9,3,0,0,350,57,35,57,24,10,1,0,1357,19,103,19,48,53,2,0,164,76,16,76,12,3,1,0
69,30.75,79.25,62,48,11,48,8,3,0,0,316,55,37,55,24,13,0,0,1319,21,101,21,51,48,1,1,233,75,17,75,14,2,0,1
70,30.75,79.5,65,49,10,49,7,3,0,0,306,56,36,56,23,13,0,0,1232,23,99,23,52,45,1,1,247,77,15,77,12,2,0,1
71,30.75,79.75,61,49,10,49,7,3,0,0,307,55,37,55,25,12,0,0,1358,15,107,15,55,50,1,1,255,75,17,75,13,3,0,1
72,30.75,80.0,59,49,10,49,8,2,0,0,281,54,38,54,29,9,0,0,1525,15,107,15,52,51,4,0,313,73,19,73,13,5,0,1
73,31.0,78.0,78,51,8,51,5,3,0,0,300,60,32,60,21,11,0,0,919,44,78,44,48,29,1,0,87,81,11,81,9,2,0,0
74,31.0,78.25,70,49,10,49,7,3,0,0,341,59,33,59,21,12,0,0,1029,36,86,36,48,37,1,0,111,80,12,80,10,1,1,0
75,31.0,78.5,62,49,10,49,8,2,0,0,332,59,33,59,21,12,0,0,965,37,85,37,50,34,1,0,114,80,12,80,10,1,1,0
76,31.0,78.75,64,49,10,49,7,3,0,0,335,62,30,62,19,10,1,0,989,25,97,25,59,38,0,0,120,79,13,79,11,1,1,0
77,31.0,79.0,60,47,12,47,9,3,0,0,344,55,37,55,26,10,1,0,1156,19,103,19,62,39,2,0,163,76,16,76,12,3,1,0
78,31.0,79.25,60,48,11,48,8,3,0,0,327,55,37,55,24,13,0,0,1360,20,102,20,52,48,1,1,219,75,17,75,14,2,0,1
79,31.0,79.5,63,48,11,48,8,3,0,0,317,55,37,55,24,13,0,0,1316,21,101,21,52,47,1,1,234,75,17,75,14,2,0,1
80,31.0,79.75,63,49,10,49,7,3,0,0,306,57,35,57,22,13,0,0,1323,20,102,20,52,48,1,1,253,75,17,75,14,2,0,1
81,31.25,78.25,83,48,11,48,9,2,0,0,277,55,37,55,28,9,0,0,430,47,75,47,56,19,0,0,117,81,11,81,9,1,1,0
82,31.25,79.0,56,47,12,47,9,3,0,0,335,54,38,54,28,9,1,0,1136,23,99,23,56,41,2,0,150,77,15,77,11,3,1,0
