FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
38,30.0,80.25,78,52,7,52,5,1,1,0,87,76,16,76,11,5,0,0,1651,21,101,21,45,50,6,0,23,87,5,87,5,0,0,0
39,30.0,80.5,78,52,7,52,5,1,1,0,88,76,16,76,11,5,0,0,1587,21,101,21,47,50,4,0,18,87,5,87,5,0,0,0
40,30.25,78.0,79,53,6,53,4,2,0,0,45,81,11,81,10,1,0,0,2526,29,93,29,31,49,10,3,34,87,5,87,4,1,0,0
41,30.25,78.25,126,52,7,52,3,3,1,0,80,79,13,79,10,3,0,0,1746,56,66,56,28,28,6,4,36,88,4,88,3,1,0,0
42,30.25,78.5,121,52,7,52,3,3,1,0,72,80,12,80,9,3,0,0,1163,46,76,46,39,32,5,0,14,90,2,90,1,1,0,0
43,30.25,78.75,125,52,7,52,3,3,1,0,75,79,13,79,9,4,0,0,1583,37,85,37,38,41,5,1,14,89,3,89,2,1,0,0
44,30.25,79.0,118,52,7,52,3,3,1,0,92,72,20,72,18,2,0,0,1697,32,90,32,39,43,6,2,11,90,2,90,1,1,0,0
45,30.25,79.25,91,52,7,52,5,1,1,0,108,75,17,75,11,6,0,0,1610,29,93,29,40,49,4,0,6,90,2,90,2,0,0,0
46,30.25,79.5,79,52,7,52,5,1,1,0,106,73,19,73,13,6,0,0,1319,26,96,26,49,45,2,0,6,89,3,89,3,0,0,0
47,30.25,79.75,78,52,7,52,5,1,1,0,94,71,21,71,18,3,0,0,1512,18,104,18,48,53,3,0,22,86,6,86,6,0,0,0
48,30.25,80.0,78,52,7,52,5,1,1,0,88,74,18,74,14,4,0,0,1638,20,102,20,49,49,4,0,25,86,6,86,6,0,0,0
49,30.25,80.25,78,52,7,52,5,1,1,0,89,74,18,74,14,4,0,0,1609,21,101,21,47,50,4,0,25,86,6,86,6,0,0,0
50,30.25,80.5,78,52,7,52,5,1,1,0,86,76,16,76,12,4,0,0,1632,21,101,21,46,50,5,0,22,87,5,87,5,0,0,0
51,30.25,80.75,78,52,7,52,5,1,1,0,86,76,16,76,12,4,0,0,1633,24,98,24,44,49,5,0,22,87,5,87,5,0,0,0
52,30.25,81.0,77,52,7,52,5,1,1,0,83,76,16,76,12,4,0,0,1650,25,97,25,44,48,5,0,23,87,5,87,5,0,0,0
53,30.5,78.0,97,52,7,52,5,2,0,0,55,81,11,81,10,1,0,0,2093,32,90,32,29,53,5,3,38,87,5,87,3,2,0,0
54,30.5,78.25,134,52,7,52,3,3,1,0,83,80,12,80,8,4,0,0,2010,43,79,43,37,29,8,5,41,87,5,87,4,1,0,0
55,30.5,78.5,124,52,7,52,3,3,1,0,80,78,14,78,10,4,0,0,1772,48,74,48,30,35,8,1,31,86,6,86,5,1,0,0
56,30.5,78.75,126,52,7,52,3,3,1,0,86,74,18,74,14,4,0,0,1454,27,95,27,43,48,4,0,20,89,3,89,2,1,0,0
57,30.5,79.0,128,52,7,52,3,3,1,0,117,73,19,73,13,6,0,0,1765,25,97,25,41,51,5,0,12,90,2,90,1,1,0,0
58,30.5,79.25,115,52,7,52,3,3,1,0,129,75,17,75,10,7,0,0,1744,29,93,29,36,50,6,1,9,86,6,86,6,0,0,0
59,30.5,79.5,84,52,7,52,5,1,1,0,115,76,16,76,9,7,0,0,1274,26,96,26,44,51,0,1,11,85,7,85,7,0,0,0
60,30.5,79.75,78,52,7,52,5,1,1,0,107,73,19,73,13,6,0,0,1470,17,105,17,43,60,2,0,16,84,8,84,8,0,0,0
61,30.5,80.0,78,52,7,52,5,1,1,0,90,73,19,73,16,3,0,0,1616,19,103,19,42,58,3,0,22,85,7,85,7,0,0,0
62,30.5,80.25,78,52,7,52,5,1,1,0,88,74,18,74,14,4,0,0,1587,19,103,19,48,52,3,0,23,85,7,85,7,0,0,0
63,30.75,77.75,94,50,9,50,7,2,0,0,57,81,11,81,10,1,0,0,1799,35,87,35,36,43,7,1,62,86,6,86,2,4,0,0
64,30.75,78.0,111,52,7,52,4,2,1,0,64,81,11,81,9,2,0,0,1961,39,83,39,29,46,7,1,58,86,6,86,2,4,0,0
65,30.75,78.25,117,52,7,52,3,3,1,0,73,79,13,79,11,2,0,0,2867,41,81,41,15,48,12,6,28,86,6,86,5,1,0,0
66,30.75,78.5,127,52,7,52,3,3,1,0,77,78,14,78,10,4,0,0,1699,30,92,30,41,45,5,1,28,88,4,88,3,1,0,0
67,30.75,78.75,126,52,7,52,3,3,1,0,101,71,21,71,16,5,0,0,1534,27,95,27,46,46,3,0,35,89,3,89,2,1,0,0
68,30.75,79.0,135,52,7,52,3,3,1,0,123,74,18,74,11,7,0,0,1492,19,103,19,49,51,3,0,23,89,3,89,2,1,0,0
69,30.75,79.25,128,52,7,52,3,3,1,0,132,75,17,75,9,8,0,0,1477,21,101,21,42,57,1,1,13,86,6,86,6,0,0,0
70,30.75,79.5,115,52,7,52,3,3,1,0,127,74,18,74,11,7,0,0,1359,22,100,22,45,54,0,1,10,85,7,85,7,0,0,0
71,30.75,79.75,78,52,7,52,5,1,1,0,109,73,19,73,13,6,0,0,1461,19,103,19,42,59,2,0,14,84,8,84,8,0,0,0
72,30.75,80.0,78,52,7,52,5,1,1,0,98,71,21,71,18,3,0,0,1552,16,106,16,46,58,2,0,20,84,8,84,8,0,0,0
73,31.0,78.0,104,51,8,51,5,2,1,0,66,79,13,79,12,1,0,0,1908,29,93,29,36,48,8,1,62,85,7,85,4,3,0,0
74,31.0,78.25,114,52,7,52,4,2,1,0,70,80,12,80,10,2,0,0,2441,31,91,31,33,42,13,3,38,84,8,84,7,1,0,0
75,31.0,78.5,127,52,7,52,3,3,1,0,82,76,16,76,13,3,0,0,1861,27,95,27,40,47,6,2,34,87,5,87,4,1,0,0
76,31.0,78.75,134,52,7,52,3,3,1,0,107,71,21,71,16,5,0,0,1723,26,96,26,40,49,6,1,35,89,3,89,2,1,0,0
77,31.0,79.0,135,52,7,52,3,3,1,0,129,74,18,74,11,7,0,0,1497,21,101,21,49,50,2,0,25,89,3,89,2,1,0,0
78,31.0,79.25,133,52,7,52,3,3,1,0,133,75,17,75,9,8,0,0,1491,20,102,20,46,53,3,0,17,86,6,86,6,0,0,0
79,31.0,79.5,131,52,7,52,3,3,1,0,135,74,18,74,10,8,0,0,1460,21,101,21,44,55,1,1,13,85,7,85,7,0,0,0
80,31.0,79.75,106,51,8,51,6,1,1,0,120,74,18,74,11,7,0,0,1423,19,103,19,46,56,1,0,12,85,7,85,7,0,0,0
81,31.25,78.25,119,52,7,52,3,3,1,0,74,80,12,80,10,2,0,0,863,37,85,37,55,28,2,0,74,85,7,85,3,4,0,0
82,31.25,79.0,136,52,7,52,3,3,1,0,133,74,18,74,10,8,0,0,1450,20,102,20,52,47,3,0,28,89,3,89,2,1,0,0
