Cluster,FID,Lat,Long,DAYNO.,RAINFALL,YEAR
38,5.0,29.25,79.0,183.0,2.2739726027397262,2002.0
39,59.0,30.5,79.5,183.0,3.493150684931507,2002.0
40,69.0,30.75,79.25,183.0,3.276712328767123,2002.0
41,66.0,30.75,78.5,183.0,4.208219178082191,2002.0
42,70.0,30.75,79.5,183.0,3.6575342465753424,2002.0
43,58.0,30.5,79.25,183.0,3.263013698630137,2002.0
44,31.0,30.0,78.5,183.0,2.580821917808219,2002.0
45,34.0,30.0,79.25,183.0,2.9123287671232876,2002.0
46,78.0,31.0,79.25,183.0,3.3205479452054796,2002.0
47,41.0,30.25,78.25,183.0,4.298630136986302,2002.0
48,72.0,30.75,80.0,183.0,6.49041095890411,2002.0
49,65.0,30.75,78.25,183.0,4.605479452054794,2002.0
50,13.0,29.5,79.25,183.0,2.8794520547945206,2002.0
51,14.0,29.5,79.5,183.0,3.336986301369863,2002.0
52,74.0,31.0,78.25,183.0,2.5342465753424657,2002.0
53,54.0,30.5,78.25,183.0,4.997260273972603,2002.0
54,53.0,30.5,78.0,183.0,4.041095890410959,2002.0
55,80.0,31.0,79.75,183.0,4.057534246575343,2002.0
56,19.0,29.75,78.25,183.0,2.243835616438356,2002.0
57,29.0,30.0,78.0,183.0,3.3123287671232875,2002.0
58,77.0,31.0,79.0,183.0,3.3232876712328765,2002.0
59,16.0,29.5,80.0,183.0,7.473972602739726,2002.0
60,46.0,30.25,79.5,183.0,4.5917808219178085,2002.0
61,42.5,30.25,78.625,183.0,3.163013698630137,2002.0
62,11.0,29.5,78.75,183.0,2.164383561643836,2002.0
63,21.0,29.75,78.75,183.0,2.3123287671232875,2002.0
64,47.0,30.25,79.75,183.0,7.345205479452055,2002.0
65,1.0,29.0,79.25,183.0,2.9123287671232876,2002.0
66,73.0,31.0,78.0,183.0,1.9698630136986301,2002.0
67,3.0,29.0,79.75,183.0,4.347945205479452,2002.0
68,44.0,30.25,79.0,183.0,2.8958904109589043,2002.0
69,38.0,30.0,80.25,183.0,8.846575342465753,2002.0
70,48.0,30.25,80.0,183.0,9.487671232876712,2002.0
71,17.0,29.5,80.25,183.0,8.4,2002.0
72,57.0,30.5,79.0,183.0,3.1342465753424658,2002.0
73,37.0,30.0,80.0,183.0,9.715068493150685,2002.0
74,7.0,29.25,79.5,183.0,3.23013698630137,2002.0
75,23.0,29.75,79.25,183.0,2.808219178082192,2002.0
76,49.0,30.25,80.25,183.0,9.386301369863014,2002.0
77,50.0,30.25,80.5,183.0,9.126027397260273,2002.0
78,26.0,29.75,80.0,183.0,8.8,2002.0
79,10.0,29.25,80.25,183.0,6.1726027397260275,2002.0
0,57.0,30.5,79.0,183.0,3.638356164383562,2003.0
1,16.0,29.5,80.0,183.0,8.167123287671233,2003.0
2,41.0,30.25,78.25,183.0,3.8657534246575342,2003.0
3,49.0,30.25,80.25,183.0,9.742465753424657,2003.0
4,21.0,29.75,78.75,183.0,3.9753424657534246,2003.0
5,80.0,31.0,79.75,183.0,3.610958904109589,2003.0
6,74.0,31.0,78.25,183.0,2.780821917808219,2003.0
7,2.0,29.0,79.5,183.0,4.9150684931506845,2003.0
8,36.0,30.0,79.75,183.0,8.424657534246576,2003.0
9,12.0,29.5,79.0,183.0,4.421917808219178,2003.0
10,78.0,31.0,79.25,183.0,2.936986301369863,2003.0
11,70.0,30.75,79.5,183.0,3.252054794520548,2003.0
12,28.0,30.0,77.75,183.0,3.4602739726027396,2003.0
13,0.0,28.75,80.0,183.0,6.6136986301369864,2003.0
14,52.0,30.25,81.0,183.0,9.934246575342465,2003.0
15,34.0,30.0,79.25,183.0,3.9452054794520546,2003.0
16,47.0,30.25,79.75,183.0,7.33972602739726,2003.0
17,18.0,29.75,78.0,183.0,4.142465753424657,2003.0
18,76.0,31.0,78.75,183.0,4.23013698630137,2003.0
19,14.0,29.5,79.5,183.0,3.9205479452054797,2003.0
20,55.0,30.5,78.5,183.0,4.553424657534246,2003.0
21,82.0,31.25,79.0,183.0,2.73972602739726,2003.0
22,6.0,29.25,79.25,183.0,4.967123287671233,2003.0
23,73.0,31.0,78.0,183.0,2.021917808219178,2003.0
24,38.5,30.0,80.375,183.0,9.912328767123288,2003.0
25,40.0,30.25,78.0,183.0,4.575342465753424,2003.0
26,56.0,30.5,78.75,183.0,4.249315068493151,2003.0
27,61.0,30.5,80.0,183.0,7.726027397260274,2003.0
28,8.0,29.25,79.75,183.0,4.9150684931506845,2003.0
29,66.0,30.75,78.5,183.0,4.750684931506849,2003.0
30,17.0,29.5,80.25,183.0,9.421917808219177,2003.0
31,63.5,30.75,77.875,183.0,2.9863013698630136,2003.0
32,30.0,30.0,78.25,183.0,4.082191780821918,2003.0
33,35.0,30.0,79.5,183.0,5.367123287671233,2003.0
34,67.0,30.75,78.75,183.0,4.380821917808219,2003.0
35,13.0,29.5,79.25,183.0,4.2904109589041095,2003.0
36,31.0,30.0,78.5,183.0,3.9123287671232876,2003.0
37,7.0,29.25,79.5,183.0,4.301369863013699,2003.0
38,62.0,30.5,80.25,183.0,9.391780821917807,2003.0
39,15.0,29.5,79.75,183.0,4.857534246575343,2003.0
40,23.0,29.75,79.25,183.0,4.435616438356164,2003.0
41,29.0,30.0,78.0,183.0,4.027397260273973,2003.0
42,58.0,30.5,79.25,183.0,2.83013698630137,2003.0
43,19.0,29.75,78.25,183.0,4.249315068493151,2003.0
44,22.0,29.75,79.0,183.0,4.389041095890411,2003.0
45,48.0,30.25,80.0,183.0,9.542465753424658,2003.0
46,79.0,31.0,79.5,183.0,3.1726027397260275,2003.0
47,46.0,30.25,79.5,183.0,4.4301369863013695,2003.0
48,1.0,29.0,79.25,183.0,5.487671232876712,2003.0
49,5.0,29.25,79.0,183.0,3.4383561643835616,2003.0
50,43.0,30.25,78.75,183.0,4.372602739726028,2003.0
51,45.0,30.25,79.25,183.0,3.26027397260274,2003.0
52,53.0,30.5,78.0,183.0,4.098630136986301,2003.0
53,59.0,30.5,79.5,183.0,3.021917808219178,2003.0
54,54.0,30.5,78.25,183.0,4.841095890410959,2003.0
55,72.0,30.75,80.0,183.0,6.413698630136986,2003.0
56,81.0,31.25,78.25,183.0,1.2191780821917808,2003.0
57,42.0,30.25,78.5,183.0,4.153424657534247,2003.0
58,33.0,30.0,79.0,183.0,4.2164383561643834,2003.0
59,26.0,29.75,80.0,183.0,9.35068493150685,2003.0
60,4.0,29.0,80.0,183.0,6.06027397260274,2003.0
61,25.0,29.75,79.75,183.0,7.019178082191781,2003.0
62,77.0,31.0,79.0,183.0,3.408219178082192,2003.0
63,37.0,30.0,80.0,183.0,9.73972602739726,2003.0
64,32.0,30.0,78.75,183.0,4.2684931506849315,2003.0
65,65.0,30.75,78.25,183.0,4.997260273972603,2003.0
66,69.0,30.75,79.25,183.0,2.8575342465753426,2003.0
67,60.0,30.5,79.75,183.0,5.041095890410959,2003.0
68,71.0,30.75,79.75,183.0,4.213698630136986,2003.0
69,3.0,29.0,79.75,183.0,5.972602739726027,2003.0
70,9.0,29.25,80.0,183.0,6.550684931506849,2003.0
71,20.0,29.75,78.5,183.0,4.167123287671233,2003.0
72,68.0,30.75,79.0,183.0,3.3698630136986303,2003.0
73,27.0,29.75,80.25,183.0,9.895890410958904,2003.0
74,24.0,29.75,79.5,183.0,5.027397260273973,2003.0
75,10.0,29.25,80.25,183.0,7.534246575342466,2003.0
76,11.0,29.5,78.75,183.0,3.2383561643835614,2003.0
77,50.5,30.25,80.625,183.0,9.895890410958904,2003.0
78,75.0,31.0,78.5,183.0,3.0767123287671234,2003.0
79,44.0,30.25,79.0,183.0,4.076712328767123,2003.0
0,40.0,30.25,78.0,183.5,2.478142076502732,2004.0
1,26.0,29.75,80.0,183.5,6.215846994535519,2004.0
2,77.0,31.0,79.0,183.5,2.530054644808743,2004.0
3,6.0,29.25,79.25,183.5,3.128415300546448,2004.0
4,44.0,30.25,79.0,183.5,2.9945355191256833,2004.0
5,80.0,31.0,79.75,183.5,2.1666666666666665,2004.0
6,62.0,30.5,80.25,183.5,7.092896174863388,2004.0
7,73.0,31.0,78.0,183.5,1.2704918032786885,2004.0
8,8.0,29.25,79.75,183.5,2.66120218579235,2004.0
9,59.0,30.5,79.5,183.5,1.592896174863388,2004.0
10,31.0,30.0,78.5,183.5,3.139344262295082,2004.0
11,22.0,29.75,79.0,183.5,2.680327868852459,2004.0
12,39.0,30.0,80.5,183.5,6.9289617486338795,2004.0
13,4.0,29.0,80.0,183.5,4.172131147540983,2004.0
14,66.0,30.75,78.5,183.5,3.8060109289617485,2004.0
15,23.0,29.75,79.25,183.5,2.8825136612021858,2004.0
16,18.0,29.75,78.0,183.5,2.6311475409836067,2004.0
17,51.5,30.25,80.875,183.5,7.16120218579235,2004.0
18,37.0,30.0,80.0,183.5,8.10655737704918,2004.0
19,46.0,30.25,79.5,183.5,2.7049180327868854,2004.0
20,17.0,29.5,80.25,183.5,5.3224043715847,2004.0
21,81.0,31.25,78.25,183.5,1.2759562841530054,2004.0
22,29.0,30.0,78.0,183.5,2.5901639344262297,2004.0
23,70.0,30.75,79.5,183.5,1.9207650273224044,2004.0
24,63.5,30.75,77.875,183.5,2.719945355191257,2004.0
25,53.0,30.5,78.0,183.5,2.5956284153005464,2004.0
26,11.0,29.5,78.75,183.5,2.297814207650273,2004.0
27,15.0,29.5,79.75,183.5,3.5901639344262297,2004.0
28,2.0,29.0,79.5,183.5,2.8060109289617485,2004.0
29,72.0,30.75,80.0,183.5,4.816939890710382,2004.0
30,56.0,30.5,78.75,183.5,3.407103825136612,2004.0
31,60.0,30.5,79.75,183.5,3.7076502732240435,2004.0
32,9.0,29.25,80.0,183.5,3.180327868852459,2004.0
33,50.0,30.25,80.5,183.5,7.319672131147541,2004.0
34,24.0,29.75,79.5,183.5,3.202185792349727,2004.0
35,79.0,31.0,79.5,183.5,2.0327868852459017,2004.0
36,12.0,29.5,79.0,183.5,2.5273224043715845,2004.0
37,14.0,29.5,79.5,183.5,3.019125683060109,2004.0
38,30.0,30.0,78.25,183.5,2.7814207650273226,2004.0
39,41.0,30.25,78.25,183.5,3.0163934426229506,2004.0
40,34.0,30.0,79.25,183.5,3.0437158469945356,2004.0
41,38.0,30.0,80.25,183.5,7.147540983606557,2004.0
42,61.0,30.5,80.0,183.5,6.259562841530054,2004.0
43,0.0,28.75,80.0,183.5,5.002732240437158,2004.0
44,19.0,29.75,78.25,183.5,2.9562841530054644,2004.0
45,78.0,31.0,79.25,183.5,2.068306010928962,2004.0
46,54.0,30.5,78.25,183.5,3.7185792349726774,2004.0
47,57.0,30.5,79.0,183.5,2.6748633879781423,2004.0
48,41.5,30.125,79.75,183.5,6.248633879781421,2004.0
49,20.0,29.75,78.5,183.5,3.3524590163934427,2004.0
50,45.0,30.25,79.25,183.5,2.9672131147540983,2004.0
51,7.0,29.25,79.5,183.5,3.1939890710382515,2004.0
52,71.0,30.75,79.75,183.5,2.579234972677596,2004.0
53,67.0,30.75,78.75,183.5,3.658469945355191,2004.0
54,68.0,30.75,79.0,183.5,2.2459016393442623,2004.0
55,3.0,29.0,79.75,183.5,3.5382513661202184,2004.0
56,42.0,30.25,78.5,183.5,3.2459016393442623,2004.0
57,82.0,31.25,79.0,183.5,2.158469945355191,2004.0
58,76.0,31.0,78.75,183.5,3.371584699453552,2004.0
59,69.0,30.75,79.25,183.5,1.7486338797814207,2004.0
60,74.0,31.0,78.25,183.5,2.598360655737705,2004.0
61,65.0,30.75,78.25,183.5,3.66120218579235,2004.0
62,33.0,30.0,79.0,183.5,3.2049180327868854,2004.0
63,25.0,29.75,79.75,183.5,4.158469945355192,2004.0
64,5.0,29.25,79.0,183.5,2.6775956284153004,2004.0
65,27.0,29.75,80.25,183.5,6.718579234972678,2004.0
66,32.0,30.0,78.75,183.5,3.1147540983606556,2004.0
67,21.0,29.75,78.75,183.5,2.669398907103825,2004.0
68,16.0,29.5,80.0,183.5,5.237704918032787,2004.0
69,43.0,30.25,78.75,183.5,3.1666666666666665,2004.0
70,49.0,30.25,80.25,183.5,7.595628415300546,2004.0
71,1.0,29.0,79.25,183.5,3.740437158469945,2004.0
72,13.0,29.5,79.25,183.5,2.789617486338798,2004.0
73,55.0,30.5,78.5,183.5,3.4153005464480874,2004.0
74,75.0,31.0,78.5,183.5,3.341530054644809,2004.0
75,58.0,30.5,79.25,183.5,2.748633879781421,2004.0
76,10.0,29.25,80.25,183.5,4.647540983606557,2004.0
77,28.0,30.0,77.75,183.5,2.248633879781421,2004.0
78,48.0,30.25,80.0,183.5,7.879781420765028,2004.0
79,35.0,30.0,79.5,183.5,3.8743169398907105,2004.0
0,75.0,31.0,78.5,183.0,4.2246575342465755,2005.0
1,16.0,29.5,80.0,183.0,3.8575342465753426,2005.0
2,44.0,30.25,79.0,183.0,3.786301369863014,2005.0
3,71.0,30.75,79.75,183.0,3.1890410958904107,2005.0
4,13.0,29.5,79.25,183.0,3.5726027397260274,2005.0
5,30.0,30.0,78.25,183.0,3.547945205479452,2005.0
6,51.5,30.25,80.875,183.0,5.457534246575342,2005.0
7,38.0,30.0,80.25,183.0,5.183561643835616,2005.0
8,3.0,29.0,79.75,183.0,3.128767123287671,2005.0
9,64.0,30.75,78.0,183.0,3.56986301369863,2005.0
10,78.0,31.0,79.25,183.0,3.1835616438356165,2005.0
11,36.0,30.0,79.75,183.0,4.556164383561644,2005.0
12,5.0,29.25,79.0,183.0,3.254794520547945,2005.0
13,11.0,29.5,78.75,183.0,2.287671232876712,2005.0
14,61.0,30.5,80.0,183.0,4.175342465753425,2005.0
15,28.5,30.0,77.875,183.0,3.6164383561643834,2005.0
16,55.0,30.5,78.5,183.0,3.852054794520548,2005.0
17,35.0,30.0,79.5,183.0,4.065753424657534,2005.0
18,31.0,30.0,78.5,183.0,3.0383561643835617,2005.0
19,59.0,30.5,79.5,183.0,2.56986301369863,2005.0
20,33.0,30.0,79.0,183.0,3.221917808219178,2005.0
21,2.0,29.0,79.5,183.0,3.191780821917808,2005.0
22,17.0,29.5,80.25,183.0,3.9506849315068493,2005.0
23,19.0,29.75,78.25,183.0,3.4328767123287673,2005.0
24,67.0,30.75,78.75,183.0,4.252054794520548,2005.0
25,40.0,30.25,78.0,183.0,2.202739726027397,2005.0
26,9.0,29.25,80.0,183.0,3.175342465753425,2005.0
27,0.0,28.75,80.0,183.0,3.802739726027397,2005.0
28,69.0,30.75,79.25,183.0,2.8547945205479452,2005.0
29,50.0,30.25,80.5,183.0,5.090410958904109,2005.0
30,81.0,31.25,78.25,183.0,5.30958904109589,2005.0
31,20.0,29.75,78.5,183.0,4.032876712328767,2005.0
32,77.0,31.0,79.0,183.0,3.578082191780822,2005.0
33,65.0,30.75,78.25,183.0,4.723287671232876,2005.0
34,43.0,30.25,78.75,183.0,3.1342465753424658,2005.0
35,6.0,29.25,79.25,183.0,4.197260273972603,2005.0
36,56.0,30.5,78.75,183.0,3.5452054794520547,2005.0
37,37.0,30.0,80.0,183.0,5.008219178082192,2005.0
38,7.0,29.25,79.5,183.0,4.2904109589041095,2005.0
39,80.0,31.0,79.75,183.0,2.978082191780822,2005.0
40,4.0,29.0,80.0,183.0,3.484931506849315,2005.0
41,26.0,29.75,80.0,183.0,4.093150684931507,2005.0
42,32.0,30.0,78.75,183.0,2.8657534246575342,2005.0
43,47.0,30.25,79.75,183.0,4.295890410958904,2005.0
44,58.0,30.5,79.25,183.0,3.841095890410959,2005.0
45,24.0,29.75,79.5,183.0,3.4767123287671233,2005.0
46,8.0,29.25,79.75,183.0,3.128767123287671,2005.0
47,46.0,30.25,79.5,183.0,3.2986301369863016,2005.0
48,82.0,31.25,79.0,183.0,3.4821917808219176,2005.0
49,21.0,29.75,78.75,183.0,2.378082191780822,2005.0
50,54.0,30.5,78.25,183.0,4.120547945205479,2005.0
51,12.0,29.5,79.0,183.0,2.282191780821918,2005.0
52,68.0,30.75,79.0,183.0,3.219178082191781,2005.0
53,79.0,31.0,79.5,183.0,3.0273972602739727,2005.0
54,28.5,29.875,79.25,183.0,3.212328767123288,2005.0
55,39.0,30.0,80.5,183.0,5.002739726027397,2005.0
56,53.0,30.5,78.0,183.0,2.808219178082192,2005.0
57,60.0,30.5,79.75,183.0,3.5123287671232877,2005.0
58,63.0,30.75,77.75,183.0,3.506849315068493,2005.0
59,72.0,30.75,80.0,183.0,3.736986301369863,2005.0
60,74.0,31.0,78.25,183.0,3.213698630136986,2005.0
61,22.0,29.75,79.0,183.0,2.5534246575342467,2005.0
62,15.0,29.5,79.75,183.0,3.4273972602739726,2005.0
63,42.0,30.25,78.5,183.0,3.1232876712328768,2005.0
64,27.0,29.75,80.25,183.0,4.523287671232877,2005.0
65,62.0,30.5,80.25,183.0,4.493150684931507,2005.0
66,1.0,29.0,79.25,183.0,4.347945205479452,2005.0
67,73.0,31.0,78.0,183.0,1.5013698630136987,2005.0
68,76.0,31.0,78.75,183.0,3.9013698630136986,2005.0
69,25.0,29.75,79.75,183.0,3.7095890410958905,2005.0
70,49.0,30.25,80.25,183.0,4.873972602739726,2005.0
71,57.0,30.5,79.0,183.0,3.6931506849315068,2005.0
72,45.0,30.25,79.25,183.0,4.046575342465753,2005.0
73,70.0,30.75,79.5,183.0,2.76986301369863,2005.0
74,10.0,29.25,80.25,183.0,3.5753424657534247,2005.0
75,66.0,30.75,78.5,183.0,4.501369863013698,2005.0
76,48.0,30.25,80.0,183.0,4.890410958904109,2005.0
77,14.0,29.5,79.5,183.0,4.178082191780822,2005.0
78,18.0,29.75,78.0,183.0,3.345205479452055,2005.0
79,41.0,30.25,78.25,183.0,3.3917808219178083,2005.0
0,66.0,30.75,78.5,183.0,3.287671232876712,2006.0
1,15.0,29.5,79.75,183.0,2.7616438356164386,2006.0
2,46.0,30.25,79.5,183.0,3.4657534246575343,2006.0
3,31.5,30.0,78.625,183.0,2.326027397260274,2006.0
4,47.0,30.25,79.75,183.0,4.6876712328767125,2006.0
5,51.5,30.25,80.875,183.0,5.332876712328767,2006.0
6,78.0,31.0,79.25,183.0,3.263013698630137,2006.0
7,4.0,29.0,80.0,183.0,3.117808219178082,2006.0
8,63.5,30.75,77.875,183.0,2.9863013698630136,2006.0
9,41.0,30.25,78.25,183.0,2.632876712328767,2006.0
10,5.0,29.25,79.0,183.0,1.6958904109589041,2006.0
11,18.0,29.75,78.0,183.0,2.1616438356164385,2006.0
12,27.0,29.75,80.25,183.0,3.824657534246575,2006.0
13,80.0,31.0,79.75,183.0,3.4657534246575343,2006.0
14,74.0,31.0,78.25,183.0,2.0027397260273974,2006.0
15,44.0,30.25,79.0,183.0,3.0465753424657533,2006.0
16,50.0,30.25,80.5,183.0,5.117808219178082,2006.0
17,69.0,30.75,79.25,183.0,3.208219178082192,2006.0
18,23.0,29.75,79.25,183.0,1.5972602739726027,2006.0
19,1.0,29.0,79.25,183.0,2.5013698630136987,2006.0
20,61.0,30.5,80.0,183.0,4.876712328767123,2006.0
21,36.0,30.0,79.75,183.0,4.493150684931507,2006.0
22,43.0,30.25,78.75,183.0,2.5534246575342467,2006.0
23,76.0,31.0,78.75,183.0,2.8219178082191783,2006.0
24,7.0,29.25,79.5,183.0,2.6246575342465754,2006.0
25,22.0,29.75,79.0,183.0,1.0575342465753426,2006.0
26,10.0,29.25,80.25,183.0,2.8602739726027395,2006.0
27,53.0,30.5,78.0,183.0,3.5397260273972604,2006.0
28,20.0,29.75,78.5,183.0,3.0904109589041098,2006.0
29,29.0,30.0,78.0,183.0,2.0986301369863014,2006.0
30,11.0,29.5,78.75,183.0,0.8547945205479452,2006.0
31,82.0,31.25,79.0,183.0,3.1123287671232878,2006.0
32,9.0,29.25,80.0,183.0,2.926027397260274,2006.0
33,59.0,30.5,79.5,183.0,3.2383561643835614,2006.0
34,24.0,29.75,79.5,183.0,2.304109589041096,2006.0
35,48.0,30.25,80.0,183.0,5.416438356164384,2006.0
36,33.0,30.0,79.0,183.0,2.1424657534246574,2006.0
37,81.0,31.25,78.25,183.0,1.5452054794520549,2006.0
38,45.0,30.25,79.25,183.0,3.3643835616438356,2006.0
39,54.0,30.5,78.25,183.0,3.1205479452054794,2006.0
40,34.0,30.0,79.25,183.0,2.493150684931507,2006.0
41,40.0,30.25,78.0,183.0,3.0986301369863014,2006.0
42,2.0,29.0,79.5,183.0,1.9232876712328768,2006.0
43,62.0,30.5,80.25,183.0,5.156164383561644,2006.0
44,17.0,29.5,80.25,183.0,3.252054794520548,2006.0
45,70.0,30.75,79.5,183.0,3.3643835616438356,2006.0
46,28.0,30.0,77.75,183.0,2.3753424657534246,2006.0
47,3.0,29.0,79.75,183.0,2.882191780821918,2006.0
48,56.0,30.5,78.75,183.0,2.778082191780822,2006.0
49,72.0,30.75,80.0,183.0,4.504109589041096,2006.0
50,73.0,31.0,78.0,183.0,0.9753424657534246,2006.0
51,55.0,30.5,78.5,183.0,2.9534246575342467,2006.0
52,60.0,30.5,79.75,183.0,4.010958904109589,2006.0
53,42.0,30.25,78.5,183.0,2.5835616438356164,2006.0
54,13.0,29.5,79.25,183.0,2.0547945205479454,2006.0
55,37.0,30.0,80.0,183.0,5.501369863013698,2006.0
56,14.0,29.5,79.5,183.0,2.6356164383561644,2006.0
57,39.0,30.0,80.5,183.0,4.76986301369863,2006.0
58,21.0,29.75,78.75,183.0,1.3150684931506849,2006.0
59,26.0,29.75,80.0,183.0,3.350684931506849,2006.0
60,71.0,30.75,79.75,183.0,3.6164383561643834,2006.0
61,79.0,31.0,79.5,183.0,3.356164383561644,2006.0
62,6.0,29.25,79.25,183.0,2.5178082191780824,2006.0
63,67.0,30.75,78.75,183.0,3.180821917808219,2006.0
64,25.0,29.75,79.75,183.0,2.643835616438356,2006.0
65,49.0,30.25,80.25,183.0,5.2246575342465755,2006.0
66,77.0,31.0,79.0,183.0,3.265753424657534,2006.0
67,8.0,29.25,79.75,183.0,2.819178082191781,2006.0
68,38.0,30.0,80.25,183.0,5.189041095890411,2006.0
69,58.0,30.5,79.25,183.0,3.3945205479452056,2006.0
70,0.0,28.75,80.0,183.0,3.287671232876712,2006.0
71,19.0,29.75,78.25,183.0,2.723287671232877,2006.0
72,16.0,29.5,80.0,183.0,2.73972602739726,2006.0
73,12.0,29.5,79.0,183.0,0.7561643835616438,2006.0
74,57.0,30.5,79.0,183.0,3.3095890410958906,2006.0
75,35.0,30.0,79.5,183.0,3.1041095890410957,2006.0
76,65.0,30.75,78.25,183.0,3.336986301369863,2006.0
77,68.0,30.75,79.0,183.0,3.2273972602739724,2006.0
78,75.0,31.0,78.5,183.0,2.621917808219178,2006.0
79,30.0,30.0,78.25,183.0,2.115068493150685,2006.0
0,39.0,30.0,80.5,183.0,8.923287671232877,2007.0
1,44.0,30.25,79.0,183.0,4.123287671232877,2007.0
2,8.0,29.25,79.75,183.0,5.147945205479452,2007.0
3,53.0,30.5,78.0,183.0,3.9945205479452053,2007.0
4,71.0,30.75,79.75,183.0,4.791780821917809,2007.0
5,21.0,29.75,78.75,183.0,2.408219178082192,2007.0
6,76.0,31.0,78.75,183.0,4.282191780821917,2007.0
7,35.0,30.0,79.5,183.0,4.786301369863014,2007.0
8,40.0,30.25,78.0,183.0,4.47945205479452,2007.0
9,17.0,29.5,80.25,183.0,5.619178082191781,2007.0
10,5.0,29.25,79.0,183.0,3.315068493150685,2007.0
11,62.0,30.5,80.25,183.0,9.578082191780823,2007.0
12,81.0,31.25,78.25,183.0,2.0794520547945203,2007.0
13,48.0,30.25,80.0,183.0,10.312328767123288,2007.0
14,42.0,30.25,78.5,183.0,3.728767123287671,2007.0
15,59.0,30.5,79.5,183.0,3.6575342465753424,2007.0
16,30.0,30.0,78.25,183.0,3.7424657534246575,2007.0
17,51.5,30.25,80.875,183.0,10.13013698630137,2007.0
18,26.0,29.75,80.0,183.0,5.682191780821918,2007.0
19,0.0,28.75,80.0,183.0,5.175342465753425,2007.0
20,69.0,30.75,79.25,183.0,3.6410958904109587,2007.0
21,19.0,29.75,78.25,183.0,3.504109589041096,2007.0
22,1.0,29.0,79.25,183.0,4.4082191780821915,2007.0
23,64.0,30.75,78.0,183.0,3.175342465753425,2007.0
24,23.0,29.75,79.25,183.0,2.8493150684931505,2007.0
25,20.0,29.75,78.5,183.0,3.5671232876712327,2007.0
26,15.0,29.5,79.75,183.0,4.704109589041096,2007.0
27,57.0,30.5,79.0,183.0,4.1808219178082195,2007.0
28,75.0,31.0,78.5,183.0,3.9616438356164383,2007.0
29,77.0,31.0,79.0,183.0,4.2,2007.0
30,74.5,30.875,79.5,183.0,3.9726027397260273,2007.0
31,9.5,29.375,79.25,183.0,4.14931506849315,2007.0
32,82.0,31.25,79.0,183.0,4.035616438356165,2007.0
33,61.0,30.5,80.0,183.0,8.698630136986301,2007.0
34,38.0,30.0,80.25,183.0,9.841095890410958,2007.0
35,29.0,30.0,78.0,183.0,4.1808219178082195,2007.0
36,47.0,30.25,79.75,183.0,8.306849315068494,2007.0
37,54.0,30.5,78.25,183.0,5.0849315068493155,2007.0
38,22.0,29.75,79.0,183.0,2.232876712328767,2007.0
39,32.0,30.0,78.75,183.0,3.210958904109589,2007.0
40,37.0,30.0,80.0,183.0,10.545205479452054,2007.0
41,67.0,30.75,78.75,183.0,4.610958904109589,2007.0
42,27.0,29.75,80.25,183.0,6.745205479452054,2007.0
43,24.0,29.75,79.5,183.0,3.6876712328767125,2007.0
44,16.0,29.5,80.0,183.0,4.265753424657534,2007.0
45,41.0,30.25,78.25,183.0,3.652054794520548,2007.0
46,11.0,29.5,78.75,183.0,1.7205479452054795,2007.0
47,43.0,30.25,78.75,183.0,3.5835616438356164,2007.0
48,72.0,30.75,80.0,183.0,7.550684931506849,2007.0
49,56.0,30.5,78.75,183.0,4.219178082191781,2007.0
50,9.0,29.25,80.0,183.0,5.254794520547946,2007.0
51,58.0,30.5,79.25,183.0,4.342465753424658,2007.0
52,3.0,29.0,79.75,183.0,5.076712328767123,2007.0
53,33.0,30.0,79.0,183.0,3.347945205479452,2007.0
54,46.0,30.25,79.5,183.0,4.583561643835616,2007.0
55,74.0,31.0,78.25,183.0,3.03013698630137,2007.0
56,68.0,30.75,79.0,183.0,3.9863013698630136,2007.0
57,60.0,30.5,79.75,183.0,6.134246575342465,2007.0
58,36.0,30.0,79.75,183.0,8.287671232876713,2007.0
59,55.0,30.5,78.5,183.0,4.367123287671233,2007.0
60,31.0,30.0,78.5,183.0,3.506849315068493,2007.0
61,49.0,30.25,80.25,183.0,9.838356164383562,2007.0
62,80.0,31.0,79.75,183.0,4.336986301369863,2007.0
63,73.0,31.0,78.0,183.0,1.6246575342465754,2007.0
64,45.0,30.25,79.25,183.0,4.391780821917808,2007.0
65,25.0,29.75,79.75,183.0,4.112328767123287,2007.0
66,65.0,30.75,78.25,183.0,3.9095890410958902,2007.0
67,2.0,29.0,79.5,183.0,3.66027397260274,2007.0
68,18.0,29.75,78.0,183.0,3.7726027397260276,2007.0
69,63.0,30.75,77.75,183.0,2.6246575342465754,2007.0
70,4.0,29.0,80.0,183.0,5.210958904109589,2007.0
71,50.0,30.25,80.5,183.0,9.668493150684931,2007.0
72,34.0,30.0,79.25,183.0,3.452054794520548,2007.0
73,66.0,30.75,78.5,183.0,4.756164383561644,2007.0
74,10.0,29.25,80.25,183.0,4.747945205479452,2007.0
75,12.0,29.5,79.0,183.0,1.8712328767123287,2007.0
76,14.0,29.5,79.5,183.0,3.9178082191780823,2007.0
77,78.0,31.0,79.25,183.0,3.871232876712329,2007.0
78,7.0,29.25,79.5,183.0,4.284931506849315,2007.0
79,28.0,30.0,77.75,183.0,4.079452054794521,2007.0
0,67.0,30.75,78.75,183.5,2.92896174863388,2008.0
1,23.0,29.75,79.25,183.5,1.3333333333333333,2008.0
2,48.0,30.25,80.0,183.5,2.7158469945355193,2008.0
